28-02-2021 14:45:19: Start!
Date Time Episode Position Velocity Reward 
28-02-2021 14:45:20:,0,2.757304037384211,7.520698784373864,-4231.3906976978105
28-02-2021 14:45:21:,1,2.7838535950994103,6.364863869281057,-4168.934895409403
28-02-2021 14:45:22:,2,2.9583466034777297,7.06011574860675,-4222.5832308634945
28-02-2021 14:45:25:,3,-2.2228457103437798,2.107759542509718,-3894.075216252365
28-02-2021 14:45:29:,4,-1.4251530247530582,-0.4065816519551164,-5364.135692040108
28-02-2021 14:45:33:,5,-2.4290265723668005,0.38541841012580214,-3575.0289151289653
28-02-2021 14:45:37:,6,2.4795619170943146,0.1580850720249272,-3639.7961868086895
28-02-2021 14:45:41:,7,-2.3047451792348657,0.4856089596471412,-3609.264523246385
28-02-2021 14:45:45:,8,2.362805351196349,-0.45484543658573146,-3598.60387375039
28-02-2021 14:45:50:,9,2.398614326371457,-0.11018402114071915,-3607.311572806787
28-02-2021 14:45:54:,10,-0.27410271912528295,24.833172991804325,-3967.4699489913746
28-02-2021 14:45:59:,11,1.513813392678994,-1.6942246259714795,-4135.842499065792
28-02-2021 14:46:04:,12,-1.7795300592533376,-5.926429776755171,-3248.272077635755
28-02-2021 14:46:08:,13,-2.620525421534836,-15.134400090235994,-3550.1686236198243
28-02-2021 14:46:12:,14,-1.134777377965829,-2.7790282759815677,-3298.2402206892802
28-02-2021 14:46:17:,15,2.329315323831425,-8.990962472313427,-3240.10285933884
28-02-2021 14:46:21:,16,1.8349347909724445,-3.599200006950076,-3175.584223812024
28-02-2021 14:46:26:,17,0.506590713749695,4.022200234007656,-2750.316848879115
28-02-2021 14:46:30:,18,-2.0345753496528474,8.974028567499683,-2577.3190878676824
28-02-2021 14:46:34:,19,-0.011835148347588031,1.1044414377292502,-2204.64297798738
28-02-2021 14:46:39:,20,1.158548694958494,5.159799880276668,-1754.5990733421954
28-02-2021 14:46:45:,21,0.21948633814526985,1.7773659906209105,-2531.8059702282194
28-02-2021 14:46:49:,22,-0.3507130082784009,0.10470807934940485,-2602.456702613275
28-02-2021 14:46:54:,23,-0.7194853569056541,0.5245348915375498,-2819.4247502032863
28-02-2021 14:46:59:,24,2.3347238272038293,-9.675752707887453,-3211.276234536969
28-02-2021 14:47:03:,25,0.6081349104704614,2.315925634828674,-1626.9948837531024
28-02-2021 14:47:08:,26,0.5100474913488764,1.4473380639562485,-1503.0037140080544
28-02-2021 14:47:13:,27,2.466170653024406,9.046598848900022,-1871.8895031830755
28-02-2021 14:47:17:,28,-1.2203338125802592,-2.124911962749137,-3059.8139920384824
28-02-2021 14:47:22:,29,0.508111863496751,0.4774038132988704,-1903.761865322087
28-02-2021 14:47:27:,30,0.289124870461805,1.2127348127805548,-1889.7938228486223
28-02-2021 14:47:33:,31,-0.08605269062276122,0.6982782213703053,-1839.9507621946173
28-02-2021 14:47:38:,32,0.5707902572272587,0.33119114799800714,-1409.3795736714596
28-02-2021 14:47:43:,33,-0.2057257625680684,-0.23729090153034935,-1706.772619580438
28-02-2021 14:47:48:,34,-0.13247931820183645,0.1350278113672834,-1726.6434170410241
28-02-2021 14:47:53:,35,-0.20513276923875168,-0.6916200660607339,-1575.6740919958452
28-02-2021 14:47:58:,36,0.5236138219908728,-0.08744139629161414,-1330.3274230216732
28-02-2021 14:48:03:,37,-0.2821087694011384,-0.09084299889965536,-1083.4237489382488
28-02-2021 14:48:08:,38,-0.36442614257381534,0.4664938946240554,-1174.0044915372414
28-02-2021 14:48:13:,39,-0.35272056412399744,0.18571529844285983,-1124.8730367782596
28-02-2021 14:48:18:,40,-0.27851965424344893,0.024278066041233753,-1216.96414917897
28-02-2021 14:48:24:,41,-0.34497406892718807,-0.4861976887643036,-1143.5696365071765
28-02-2021 14:48:29:,42,-0.2445357356220299,0.1729352283753038,-1123.1397215675495
28-02-2021 14:48:34:,43,0.14054320095522987,0.14826881212709442,-1878.1331538563286
28-02-2021 14:48:40:,44,2.369982831651286,-0.3340113528230151,-3588.107711884672
28-02-2021 14:48:45:,45,0.4554729299849214,0.07756905572996647,-1275.8365506353473
28-02-2021 14:48:50:,46,0.3247610960377223,0.6208777872433852,-1253.5467468197514
28-02-2021 14:48:56:,47,0.32692616101283356,0.24860592611352803,-1147.6412724583554
28-02-2021 14:49:01:,48,0.3884805457505802,1.9069135788035225,-1202.171128456842
28-02-2021 14:49:06:,49,0.22791460047994683,0.27009798694926773,-1115.2828094931274
28-02-2021 14:49:11:,50,0.37656312582295115,0.04120055015571424,-1097.0752633077022
28-02-2021 14:49:18:,51,0.3379664381814429,0.41916787480036877,-1117.3008218210825
28-02-2021 14:49:23:,52,0.2869874339708076,-0.48168512502435684,-1043.4252977352737
28-02-2021 14:49:29:,53,0.2544789458521617,0.33929269877369334,-1069.829317368174
28-02-2021 14:49:35:,54,0.23887725493563394,-0.728226689520396,-1020.3713463920777
28-02-2021 14:49:40:,55,-0.1644018420301343,-0.4317965894242851,-990.3418223439115
28-02-2021 14:49:46:,56,-0.2955056296892451,-0.27403040697389786,-1025.1364930451168
28-02-2021 14:49:51:,57,-0.350773608444527,0.16593669869048155,-1147.9871002045388
28-02-2021 14:49:57:,58,0.2186542539527494,0.24119523345646204,-1054.2412522685538
28-02-2021 14:50:03:,59,0.20742795756767762,-0.16842043163853365,-1091.2394770697647
28-02-2021 14:50:08:,60,0.20467451139686688,-0.35377372269441953,-993.2022427022852
28-02-2021 14:50:15:,61,0.23805297114489576,0.3050208049243809,-955.1501658640293
