-0.7143241419092408,-52.41170377924372,-3.0,-17798.88389080032
2.8813768014841696,-53.64237393632237,-3.0,-19037.957370250977
3.066842244751197,-56.80042108762084,-3.0,-20803.190576486722
-2.5173031627327123,-56.441011710599916,-3.0,-20681.93632743135
-0.8319290242967372,-53.201243248324076,-3.0,-20347.897789047984
3.1025500167659286,-56.81187090985658,-3.0,-20831.82040047938
-0.31467083570064913,-52.541401048405,-3.0,-20298.06004101827
1.787445987711696,-54.59734640576435,-3.0,-19298.10465906675
0.7694090211335305,-52.97217572269083,-3.0,-20148.52891821214
-0.6128318970088489,-52.67818014164992,-3.0,-19131.58717814272
-0.46922929189466656,-51.81499083534486,-3.0,-16485.172541684417
-1.345408990280983,-53.82049089557129,-3.0,-17970.272754172875
-2.389292694259582,0.026936734490860335,3.0,-3518.9555419659637
-1.3523801422540873,-47.918158421184984,-3.0,-17577.0455516151
0.6269653200345897,-49.26730920643024,-3.0,-16539.52273734945
0.09739111932233557,50.762011996335,3.0,-13792.318907527811
-0.698885964188992,-52.592478259113946,-3.0,-18912.64383967802
2.9818075273736935,-53.4451358861614,-3.0,-13994.45183891563
-0.00041663231336475093,0.0028118434640931416,0.0011049230470051674,-1475.86259839578
0.6884432007847363,-52.41741627400958,-3.0,-17617.62075238266
7.320496790974573e-07,-1.06995272198473e-06,-3.1991435962911184e-05,-1166.4605395987128
0.0008701009480351907,-0.004664957226686763,-0.002520779560463481,-1414.358524322003
1.357061301421325e-05,-0.00010134984736537818,-1.3057728368861914e-05,-1350.9233902527658
5.968048035320805e-06,-0.015385534174310558,0.10194451862972836,-1104.2948346434293
7.16603987260811e-07,6.593810860767849e-07,-3.279631556674115e-05,-1512.0384852307898
1.0647003896302465e-06,-2.352606579981192e-05,-1.2647627165656664e-05,-1161.2285301196614
-1.3271006400161798,-50.90031726858883,-3.0,-11889.940550050092
-1.0745093411544775,-51.3318373063155,-3.0,-12479.601908366601
5.921000609809823e-07,2.139428799690739e-06,-3.204212667762084e-05,-1515.1197931396928
1.0578149667317405e-06,-1.0246715622432406e-06,-3.311220297032875e-05,-1181.5417368811352
5.429091567421551e-07,-2.964894876141383e-06,-1.4811738424712096e-05,-1179.0182727484394
8.913804934174152e-07,6.602891336709949e-08,-3.3242656574632056e-05,-1134.1589951017047
9.855264466729352e-07,-8.956783590056066e-08,-3.415340868215685e-05,-1067.6823664227015
1.4940879662361795e-05,-4.938152871579382e-05,-8.521870393856824e-05,-1247.9688603216607
4.517867986875146e-05,-0.00020525983111843,-0.00018498607518256354,-1118.2298136812822
9.00196014308463e-06,-7.025651717218543e-05,-5.177151279433889e-05,-1841.0527704181386
1.1221179407883142e-06,-7.251383946603256e-07,-3.371400419997891e-05,-1164.9464040817652
8.073441044587071e-07,5.871214021593043e-07,-3.2892018503878696e-05,-1034.0949531930503
6.899222553258255e-07,2.5861422267187297e-06,-3.3993079102394825e-05,-1042.3141186608007
7.531503234403658e-07,2.959394123022931e-07,-3.344811079615671e-05,-1143.8317604290812
0.344339119526627,51.37139387537241,3.0,-15023.745597730689
-2.174701580835421,-54.850732446147255,-3.0,-16162.964439331403
8.418077435123905e-07,-1.3248129399614487e-06,-3.370052546676011e-05,-1407.2488662394812
8.838686085255176e-07,-1.2742741571007999e-06,-3.155137573827553e-05,-1028.7403660493117
2.7951780654511538e-06,-1.3602934791609043e-05,-3.613709661233553e-05,-1074.313179864639
1.5023903000582277,-52.942597936937915,-3.0,-14395.46033233531
1.1206711740818776e-06,-7.037247698683569e-07,-3.3807223766175474e-05,-1094.833762514214
-2.386872042237087e-07,7.193875488867284e-06,-3.0320904908036146e-05,-1191.1564493144529
1.2385016903387265,51.86021101717712,3.0,-12750.572300717364
2.995983186850229,-56.18575646592225,-3.0,-17108.971810101477
6.544167336919315e-07,-4.5570354986315695e-07,-3.2032416330252704e-05,-1216.6975274931413
8.569163872129693e-05,-0.23304919949479247,1.5541960458895487,-1167.8900846199674
1.6506279161276893e-06,-5.486252110806819e-06,-3.526971859435884e-05,-1182.636341836915
7.596177935553783e-07,5.181281577163104e-07,-3.334007962714683e-05,-1150.3557710515477
6.001685766143794e-07,-2.0304882673701757e-07,-3.1465975090757505e-05,-1168.7214447404856
2.373572474665512,-49.82328450109791,-3.0,-16541.481898048576
1.0653462649834466e-06,-4.605937331056538e-07,-3.3983858507946424e-05,-1150.988908613189
8.222560414772317e-07,2.71892879135127e-07,-3.424121845434802e-05,-1116.776663928466
1.2034635606730544,-52.79298517888709,-3.0,-15769.072631120694
0.5718004405798749,-52.47307684019489,-3.0,-18738.907937559707
-2.0217068001288925,-55.20584746819547,-3.0,-17903.63852408909
3.5968776712635986e-07,5.164417574611129e-05,-0.0003250415470947968,-1451.2710768025836
1.8923944331707117,-54.487287307025895,-3.0,-16859.547904822175
6.37324549135343e-07,6.19892082859553e-07,-3.1655716137308106e-05,-1212.4469567394449
-0.07991467339848013,-52.09319530970702,-3.0,-18583.258386440648
9.183235163412462e-07,-1.4057539547503992e-06,-3.192488987704263e-05,-1116.2817214096249
1.759162462766639e-05,-7.817042732975428e-05,-8.834368223296007e-05,-1101.724188085792
5.038385320066396e-06,-1.7231052671000257e-05,-4.741426975426163e-05,-1051.0738533507097
1.2029695186654976e-06,-2.707397504529215e-06,-3.271688014295299e-05,-1049.99968756129
-2.7417378227716926,-56.29328975617839,-3.0,-18224.754953696214
