08-03-2021 14:41:18: Start!
Date Time Episode Position Velocity Control Epsilon
08-03-2021 14:41:18:,0,0.0003888153290252383,-0.001388644346600621,-0.001471203386626475,0.298
08-03-2021 14:41:20:,1,0.0003888153290252383,-0.001388644346600621,-0.001471203386626475,0.296
08-03-2021 14:41:20:,2,0.0003888153290252383,-0.001388644346600621,-0.001471203386626475,0.294
08-03-2021 14:41:24:,3,-3.1393390685469416,55.483850576253985,3.0,0.292
08-03-2021 14:41:29:,4,-0.4988840567578623,-51.54345251393889,-3.0,0.29
08-03-2021 14:41:33:,5,2.2911047371814033,-55.88168118192239,-3.0,0.288
08-03-2021 14:41:38:,6,-2.8351250271346475,-56.7120229456605,-3.0,0.286
08-03-2021 14:41:43:,7,1.5366088335122865,-54.581348935244,-3.0,0.284
08-03-2021 14:41:47:,8,-1.8507765379044048,-55.167543913342286,-3.0,0.282
08-03-2021 14:41:52:,9,1.1215804781961336,-53.70771823517883,-3.0,0.27999999999999997
08-03-2021 14:41:56:,10,-0.3850626788981333,-52.5389117228813,-3.0,0.27799999999999997
08-03-2021 14:42:02:,11,1.0495715743373109,51.424765536696256,3.0,0.27599999999999997
08-03-2021 14:42:07:,12,2.4499669748244313,-56.302820213597265,-3.0,0.27399999999999997
08-03-2021 14:42:12:,13,-2.651570813119658,-55.642007645446974,-3.0,0.27199999999999996
08-03-2021 14:42:17:,14,-2.5049135027325238,-50.55100839596586,-3.0,0.26999999999999996
08-03-2021 14:42:22:,15,1.4216246997378335e-06,4.7205565061881745e-07,-3.5303513568193e-05,0.26799999999999996
08-03-2021 14:42:27:,16,-2.254054178315147,-55.8967193966323,-3.0,0.26599999999999996
08-03-2021 14:42:32:,17,-2.514730770290082,-56.080987646990096,-3.0,0.26399999999999996
08-03-2021 14:42:37:,18,-2.507988982008921,-53.56354669852866,-3.0,0.26199999999999996
08-03-2021 14:42:42:,19,1.4270106917885355,-54.00941853208688,-3.0,0.25999999999999995
08-03-2021 14:42:47:,20,-2.8347918144378386,-55.59420766568719,-3.0,0.25799999999999995
08-03-2021 14:42:53:,21,-2.3885884022399515,-0.012104137543539596,3.0,0.25599999999999995
08-03-2021 14:42:58:,22,1.6581162808012135,51.49336251362705,3.0,0.25399999999999995
08-03-2021 14:43:03:,23,1.1566295011943564,50.6663645210438,3.0,0.25199999999999995
08-03-2021 14:43:09:,24,1.7653487366519482,53.0734321560974,3.0,0.24999999999999994
08-03-2021 14:43:14:,25,1.161264912882484,-51.97210281582276,-3.0,0.24799999999999994
08-03-2021 14:43:19:,26,-0.22339344268794603,41.39732359651917,3.0,0.24599999999999994
08-03-2021 14:43:24:,27,0.0003970876240249055,-0.002186824013332032,-0.0012900538587219698,0.24399999999999994
08-03-2021 14:43:29:,28,-2.6251109936181023,-2.539857977488137,1.7305735695612834,0.24199999999999994
08-03-2021 14:43:34:,29,0.00012066571233004808,-0.000566495921208422,-0.0003481053939709499,0.23999999999999994
08-03-2021 14:43:39:,30,1.33947633353948e-05,-5.9801652138913474e-05,-8.060774580841689e-05,0.23799999999999993
08-03-2021 14:43:46:,31,5.14180213508908e-05,-0.0003183114751723344,-0.00013596626313940307,0.23599999999999993
08-03-2021 14:43:51:,32,2.383541676415622,54.33056176745552,3.0,0.23399999999999993
08-03-2021 14:43:57:,33,0.5524861349561303,-52.23377658474092,-3.0,0.23199999999999993
08-03-2021 14:44:02:,34,1.3192959277554235,-53.522827532805216,-3.0,0.22999999999999993
08-03-2021 14:44:08:,35,-1.2929965863296462,52.548335742357786,3.0,0.22799999999999992
08-03-2021 14:44:13:,36,-0.6663831024867721,-51.891805605367104,-3.0,0.22599999999999992
08-03-2021 14:44:18:,37,1.9571079684865822e-05,-1.175105373931719e-06,-9.064548122559623e-05,0.22399999999999992
08-03-2021 14:44:24:,38,2.6923460656154643,-55.701693646262,-3.0,0.22199999999999992
08-03-2021 14:44:29:,39,-2.604859379768452,-55.62458229255562,-3.0,0.21999999999999992
08-03-2021 14:44:35:,40,1.0326799779747375e-06,-2.2801056933756496e-06,-3.146751612716974e-05,0.21799999999999992
08-03-2021 14:44:42:,41,-2.1827220351452143,53.502014655487926,3.0,0.21599999999999991
08-03-2021 14:44:47:,42,-2.4011441431209337,54.34744349075424,3.0,0.2139999999999999
08-03-2021 14:44:53:,43,5.398591767136196e-05,-0.00025139108816887813,-0.00020893817619251068,0.2119999999999999
08-03-2021 14:44:58:,44,-1.5079250612333754,52.10239395938106,3.0,0.2099999999999999
08-03-2021 14:45:04:,45,1.332510227225438,51.48460047703973,3.0,0.2079999999999999
08-03-2021 14:45:10:,46,-0.8024802232526045,51.25359299455011,3.0,0.2059999999999999
08-03-2021 14:45:15:,47,1.0029172262318622,-53.3442523121494,-3.0,0.2039999999999999
08-03-2021 14:45:21:,48,2.369723544302421,54.318714754431774,3.0,0.2019999999999999
08-03-2021 14:45:27:,49,4.776690918983917e-05,-0.0002697802188141549,-0.00015437748351357722,0.1999999999999999
08-03-2021 14:45:38: Start!
Date Time Episode Position Velocity Control Epsilon
08-03-2021 14:45:38:,0,0.0003888153290252383,-0.001388644346600621,-0.001471203386626475,0.2971
08-03-2021 14:45:40:,1,0.0003888153290252383,-0.001388644346600621,-0.001471203386626475,0.29419999999999996
08-03-2021 14:45:41:,2,0.0003888153290252383,-0.001388644346600621,-0.001471203386626475,0.29129999999999995
08-03-2021 14:45:44:,3,0.8889014279836798,51.4042537693117,3.0,0.28839999999999993
08-03-2021 14:45:49:,4,0.05830212472431073,-51.30154188807097,-3.0,0.2854999999999999
