14-12-2020 12:41:05: Start!
Date Time Episode Position Velocity Reward 
14-12-2020 12:41:08: 0 2.8328373458483664 -11.210182859076989 -3517.094629889681
14-12-2020 12:41:11: 1 0.8849320841868282 -0.12397797060777466 -3598.193708581251
14-12-2020 12:41:15: 2 -2.6546295107199125 -2.861336350430044 -3680.1619797625262
14-12-2020 12:41:20: 3 -3.075352665498233 -50.79466373584665 -9541.322843641588
14-12-2020 12:41:26: 4 2.9749677676762705 -1.1868069922783806 -4806.230528602432
14-12-2020 12:41:31: 5 -3.1177084370911654 0.393295732107602 -4774.150357737734
14-12-2020 12:41:37: 6 -3.04234464819773 0.06490205114984758 -4787.672048224786
14-12-2020 12:41:43: 7 2.7424567211112194 2.2903289384817853 -4285.729934322191
14-12-2020 12:41:49: 8 1.8651568560988991 -8.883404590970112 -3962.8864246167063
14-12-2020 12:41:56: 9 3.0712745629905083 -8.75335435941041 -3705.4545715711824
14-12-2020 12:42:03: 10 2.867138774761681 3.6941881947616193 -3854.7913615438115
14-12-2020 12:42:09: 11 -2.7684668804284653 -9.860925932727357 -3828.393290521278
14-12-2020 12:42:16: 12 1.2318180979857134 0.6817067771654524 -3415.9741835024433
14-12-2020 12:42:23: 13 2.6623808718372217 -7.722399409154158 -3670.752296519417
14-12-2020 12:42:31: 14 2.5520528702297582 -8.344664005987303 -3391.5547306743033
14-12-2020 12:42:38: 15 -2.0269351281283656 1.0704845898002886 -3161.252073249551
14-12-2020 12:42:46: 16 -2.2170922104218826 -7.002837728346057 -3509.353551248872
14-12-2020 12:42:54: 17 -0.8727279666983652 -2.6024519314578702 -3014.74442735636
14-12-2020 12:43:02: 18 -1.5735297605463945 4.945469947774855 -3611.031241351528
14-12-2020 12:43:10: 19 -2.8470211669633017 -18.260822876880738 -2615.1093808152514
14-12-2020 12:43:19: 20 1.6234753311466008 6.696114270534489 -3091.439605138797
14-12-2020 12:43:27: 21 0.8786670135644616 0.18214432746772588 -2775.3776139840847
14-12-2020 12:43:36: 22 -1.353193315075222 4.489369338816579 -3610.3198620354315
14-12-2020 12:43:45: 23 2.879311958920783 1.7093943249536048 -3755.9056638730913
14-12-2020 12:43:54: 24 -1.8980167316936232 7.579660946440276 -3583.576569035073
14-12-2020 12:44:04: 25 -3.0862700311182234 16.163827798434422 -3419.049903969294
14-12-2020 12:44:13: 26 2.9287329364057175 19.94478809741124 -3239.0938238405483
14-12-2020 12:44:23: 27 2.352295177881328 -12.46503103906567 -3634.7758944498687
14-12-2020 12:44:33: 28 -2.863003650346803 2.066204349997131 -4197.957091595003
14-12-2020 12:44:43: 29 3.118610377941553 1.86990351637643 -4704.050782464339
14-12-2020 12:44:54: 30 3.0862286962077343 -2.1377856594479145 -4708.255759099909
14-12-2020 12:45:04: 31 -2.4699076999661997 1.6144388010617996 -4555.103121642542
14-12-2020 12:45:14: 32 3.0848602358330206 -5.8546178187798175 -3310.508879633538
14-12-2020 12:45:25: 33 2.7360770356148016 2.4660519751547954 -3985.143673520011
14-12-2020 12:45:37: 34 2.319134117568403 0.6953886678933602 -3808.3624085316887
14-12-2020 12:45:48: 35 2.6212292884352912 3.1884370948587937 -3753.2466466429214
14-12-2020 12:45:59: 36 2.417897147056559 2.8518561673039864 -3442.878479843484
14-12-2020 12:46:11: 37 2.8017147085270206 -0.5449955532975381 -3675.3295140661203
14-12-2020 12:46:22: 38 2.612875095394692 5.823179296014707 -3033.8320934698363
14-12-2020 12:46:34: 39 2.242154159322965 -0.30206133689337017 -3722.0602307015706
14-12-2020 12:46:46: 40 2.1379333184710054 -1.2772271180839165 -3666.979167902461
14-12-2020 12:46:58: 41 0.13140245170587406 10.74770555932009 -3397.587211620702
14-12-2020 12:47:10: 42 -1.6332938521875136 7.7401835594387975 -3736.1164940331946
14-12-2020 12:47:23: 43 -0.41497378270831575 1.2311597777759302 -3226.218722826778
14-12-2020 12:47:35: 44 -3.136732951153956 -14.144924677960955 -3186.659607307378
14-12-2020 12:47:48: 45 -1.5327396175895664 -2.4343237703361296 -3170.6142831528755
14-12-2020 12:48:01: 46 2.764331634199724 21.338994305999304 -2993.795720588584
14-12-2020 12:48:14: 47 1.6143546365039807 14.515280609505504 -2902.3847154106675
14-12-2020 12:48:28: 48 0.2697804583533525 18.800608749932273 -3582.441647955995
14-12-2020 12:48:43: 49 -0.9703177445658611 14.280508624975615 -3302.205981258978
14-12-2020 12:48:57: 50 -0.7116899678747473 17.482856953133876 -4001.081867775124
14-12-2020 12:49:11: 51 -0.5415992993686523 6.283812304337812 -2776.7321102380542
14-12-2020 12:49:25: 52 -0.31091023026960585 31.820605764096854 -4508.575682473954
14-12-2020 12:49:40: 53 2.3352687410273028 36.757201347661386 -5490.7176063245115
14-12-2020 12:49:54: 54 0.7947055023212481 6.234713796959744 -2764.4917856427187
