Date Time Episode Position Velocity Control Alpha Rho K 
19-02-2021 19:43:48: 0 -3.141592653589793 1.4414209340600799e-16 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -3.1371895557935607 0.8774094587796 0.36809434025571264 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -3.1279881447412787 0.9608305760064989 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -3.114152182438998 1.8013849880752106 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -3.0920755282404873 2.6074337708904647 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -3.0621482646631737 3.3700789737190506 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -3.024846011452606 4.081133816427844 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.9807221152220524 4.733264019269589 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.930398386359636 5.320136008835896 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.8745543522039068 5.836563737897388 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.8139150973314644 6.278642243263845 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.7492378918119256 6.643854143529523 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.681297947058786 6.9311354978977935 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.6108737641694155 7.140889914137578 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.5387326300875372 7.2749442078344 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.465616856177137 7.336444598853043 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.392231333679125 7.329698455918071 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.319232902577732 7.259971983817892 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.2472219053826077 7.13325816508998 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.1767361427204177 6.956031217934535 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.108247283949437 6.735003711949381 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -2.042159632895787 6.4769005609563095 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.9788110217977009 6.188260916060951 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.9184755152028927 5.875275151981713 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.8613675531123741 5.543660284613507 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.8076471468321085 5.1985737537707415 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.7574257556410373 4.844562846657565 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.7107725093439683 4.485545238874022 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.667720492511581 4.124815158861826 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.6282728630192373 3.765069410910691 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.5924086342296437 3.408447747356762 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.5600880024664807 3.0565826824216695 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.5312571466570928 2.710654628513638 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.5058524639776536 2.371449084629795 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.483804233885615 2.0394134266035557 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.4650397236613824 1.7147115849383963 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.4494857625054607 1.3972755197429598 3.0 0.0 0.0 0.0
19-02-2021 19:43:48: 0 -1.4370708195257578 1.086852905580319 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.4277266247916183 0.7830508266009684 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.4213893731276919 0.4853755662401439 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.4180005484332074 0.19326877130636116 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.4175074028454375 -0.09385960689302406 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.4198631206746537 -0.3766011273853766 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.4250266922438595 -0.6555209454307849 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.4329625179859935 -0.9311317037715442 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.44363975871814 -1.2038688129267587 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.4570314442045413 -1.4740667792653563 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.4731133491786688 -1.7419363374854373 0.4039820237640228 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.495676906523257 -2.7684268264828233 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.5334368253114743 -4.778626838348614 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.5911495804604465 -6.758755189710175 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.6685010187185174 -8.705456570189725 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.7563078532110685 -8.853067662460631 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.8454904052024812 -8.979086013553559 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -1.9357872922788255 -9.074424473508131 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -2.0268467586877827 -9.13013530392804 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -2.1182293319831746 -9.13766912320346 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -2.2094132357256875 -9.089164333251583 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -2.299802769484862 -8.97774752684867 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -2.3887396519094004 -8.797821628364252 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -2.4755170816540195 -8.54531730896509 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -2.559396033373895 -8.217885172769082 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -2.648430502894948 -9.570288119372286 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -2.7503994525072564 -10.802000582172187 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -2.8640136856568823 -11.896712514752645 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -2.979020860696213 -11.084695320658096 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 -3.0853219981989897 -10.15711164788553 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 3.101370524384919 -9.125117435227095 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 3.006857491173516 -9.75718656291878 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 2.906639122623666 -10.265652263864455 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 2.8019625310065486 -10.648794931250853 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 2.6940768845323984 -10.907942560089978 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 2.5842026773499516 -11.04748770444667 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 2.4735018555157264 -11.074699297766035 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 2.3630508017587415 -10.999343874671442 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 2.2538179000453002 -10.83315699143609 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 2.1554567355879195 -8.832906335519114 3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 2.077245904959879 -6.8066501592460344 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 2.0105357234843453 -6.530114703211955 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.9467380697451038 -6.225227195723517 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.886104768312351 -5.898244857123042 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.82882770051084 -5.554883470660951 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.7750446227728691 -5.200242990441403 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.7248455443429744 -4.838769255397847 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.678279329631085 -4.474246354387565 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.6353602491998114 -4.10981349012042 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.59607426543195 -3.7480001802418155 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.5603848984758866 -3.390774111327184 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.5282385712220883 -3.0395967334115856 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.499569376715435 -2.6954825880824003 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.4743032468558575 -2.359059281985993 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.4523615277797424 -2.0306258701665674 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.433663985860317 -1.7102081548695298 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.4181312800422665 -1.397610016629337 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.4056869425486376 -1.0924603751370203 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.3962589121256999 -0.7942557381404287 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.3897806630447356 -0.5023985536516037 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.3861919700069585 -0.21623175191577124 -3.0 0.0 0.0 0.0
19-02-2021 19:43:49: 0 1.38543934467023 0.0649300339326719 -3.0 0.0 0.0 0.0
