Date Time Episode Position Velocity Control Alpha Rho K 
14-02-2021 15:47:56: 0 -1.9287824585252817 -4.878997261578543 3.0 24.702667 30.015089 0.17172505
14-02-2021 15:47:56: 0 -1.9782685884002191 -5.0142143609952905 3.0 20.069702 27.021788 1.0956441
14-02-2021 15:47:56: 0 -2.028981611956662 -5.123892159780933 3.0 15.846254 23.82155 1.7803767
14-02-2021 15:47:56: 0 -2.0806517034896066 -5.20515515634307 3.0 11.407066 20.759933 2.1245747
14-02-2021 15:47:56: 0 -2.1329807564043586 -5.255237180057522 3.0 7.359864 17.77176 2.1180546
14-02-2021 15:47:56: 0 -2.1856439203968208 -5.271570918740891 3.0 3.707379 14.95192 1.7710525
14-02-2021 15:47:56: 0 -2.23829205035005 -5.2518800976225615 3.0 1.5436664 13.590182 0.721545
14-02-2021 15:47:56: 0 -2.290555073440112 -5.194270222744423 3.0 0.39319766 12.790337 0.03229682
14-02-2021 15:47:56: 0 -2.3420462380882388 -5.097313456669859 3.0 0.8207191 12.572934 2.2538352
14-02-2021 15:47:56: 0 -2.392367163758175 -4.960123192542886 1.3936095345128692 2.139401 12.573894 5.086713
14-02-2021 15:47:56: 0 -2.443471843105577 -5.252460820517281 -3.0 2.481204 11.871313 5.9205565
14-02-2021 15:47:56: 0 -2.503692934033996 -6.778345925290122 -3.0 1.1385877 8.420449 0.91370875
14-02-2021 15:47:56: 0 -2.5787441675903056 -8.215828811793566 0.9135746088962602 0.31398022 4.1090083 3.0417514
14-02-2021 15:47:56: 0 -2.6619160078671893 -8.403776643755668 -3.0 0.65876156 3.6370301 0.87904257
14-02-2021 15:47:56: 0 -2.7522619203223826 -9.645894308546557 -3.0 1.6082842 2.0615575 1.3869087
14-02-2021 15:47:56: 0 -2.8544181239398316 -10.763316606723393 -3.0 3.7154038 1.6717688 0.33824795
14-02-2021 15:47:56: 0 -2.9670643880346894 -11.741649231158231 -2.299820054428659 5.2377586 1.669729 1.0176363
14-02-2021 15:47:56: 0 -3.0877184635658956 -12.363809194307901 -3.0 6.010824 2.3616948 3.9477496
14-02-2021 15:47:56: 0 3.0683337465992278 -13.035885443870116 -3.0 7.090109 2.5103617 5.9797955
14-02-2021 15:47:56: 0 2.935293994664902 -13.544663483349362 -3.0 8.040962 2.4828813 7.621263
14-02-2021 15:47:56: 0 2.797986661851578 -13.88975813938164 -3.0 8.584955 2.0756083 9.034623
14-02-2021 15:47:56: 0 2.6580292823036817 -14.075887043412257 -3.0 8.712467 1.2534484 10.107473
14-02-2021 15:47:56: 0 2.5169668482085354 -14.112789390324004 -3.0 7.1029377 0.61208665 10.084536
14-02-2021 15:47:56: 0 2.37622386186234 -14.014702911071097 -3.0 4.159256 1.1276208 10.141995
14-02-2021 15:47:56: 0 2.2370635415674887 -13.799474158591668 -3.0 0.924785 1.4763194 9.706505
14-02-2021 15:47:56: 0 2.1005572273436677 -13.487433195303614 -3.0 2.3026545 2.2987504 8.392496
14-02-2021 15:47:56: 0 1.9675655712898852 -13.100188065145733 -3.0 4.783887 3.8555772 4.481535
14-02-2021 15:47:56: 0 1.8387315631818169 -12.659485384303595 -3.0 7.5330563 5.25503 1.8419989
14-02-2021 15:47:56: 0 1.7144841346783704 -12.186248943386577 -3.0 10.23703 5.770047 1.7168964
14-02-2021 15:47:56: 0 1.595050195924447 -11.699861442651574 -3.0 12.480994 6.195138 1.5977255
14-02-2021 15:47:56: 0 1.4804725431066057 -11.217708286344365 -3.0 14.2437315 6.3458004 1.4361979
14-02-2021 15:47:56: 0 1.370631079604962 -10.754965774247212 -3.0 14.488339 6.2629223 0.99249285
14-02-2021 15:47:56: 0 1.2652650969661732 -10.32459296351446 -3.0 14.406935 6.0528474 0.5531941
14-02-2021 15:47:56: 0 1.1639948288887663 -9.937476520437432 -3.0 14.062635 5.7513533 0.137067
14-02-2021 15:47:56: 0 1.066341004221739 -9.602678052062922 -3.0 13.698695 5.746417 0.07932465
14-02-2021 15:47:56: 0 0.9717416014319724 -9.327739873537311 -3.0 13.160379 5.659027 0.03728883
14-02-2021 15:47:56: 0 0.8795654021263211 -9.119014454632163 -3.0 12.639431 5.4712634 0.07418279
14-02-2021 15:47:56: 0 0.7891222404644673 -8.981992335477885 -3.0 12.063059 5.592628 0.15696625
14-02-2021 15:47:56: 0 0.6996700547323522 -8.921611529542004 1.1017749941482116 11.984503 6.127503 0.16581242
14-02-2021 15:47:56: 0 0.6164498545567918 -7.738601837148654 0.7820975758011828 11.811019 5.804309 0.007528797
14-02-2021 15:47:56: 0 0.5441179591182403 -6.742393479590119 1.7236716377906807 11.570489 5.4511113 0.11930181
14-02-2021 15:47:56: 0 0.48270764199895577 -5.553416072106992 -0.835532847039471 11.265057 4.8275995 0.17791648
14-02-2021 15:47:56: 0 0.4290307211639961 -5.192458427270629 0.7401923159168413 11.085592 4.630613 0.07898821
14-02-2021 15:47:56: 0 0.3809711882468019 -4.430212743466402 0.5947937221287709 10.709603 4.2174354 0.0821978
14-02-2021 15:47:56: 0 0.3400110220698478 -3.7711544002768833 0.23426945423811185 10.243662 3.8423188 0.05825658
14-02-2021 15:47:56: 0 0.3048436062079567 -3.2702579949826514 0.37231566498298674 9.887432 3.4970548 0.0057644546
14-02-2021 15:47:56: 0 0.2746599736864228 -2.7735108182228956 0.18601819767880912 9.573665 3.1276648 0.062237874
14-02-2021 15:47:56: 0 0.2489684111435384 -2.370780971692898 -0.18745641687487616 9.314332 2.8020468 0.1258551
14-02-2021 15:47:56: 0 0.22658367511051614 -2.1111589667784143 -0.2637852415042898 9.1198435 2.557481 0.17917673
14-02-2021 15:47:56: 0 0.20653851801259915 -1.902299322388893 -0.2930275228626886 8.955782 2.3486705 0.22841659
14-02-2021 15:47:56: 0 0.18841056579528104 -1.7272717166745082 -0.3008570334752824 8.8093 2.165364 0.26962504
14-02-2021 15:47:56: 0 0.17190571942280464 -1.577307320763426 -0.2891771105497304 8.675527 1.998361 0.30908418
14-02-2021 15:47:56: 0 0.15681266817713313 -1.4446001919033205 -0.2787016426438917 8.577807 1.9847164 0.34488207
14-02-2021 15:47:56: 0 0.14296609698431118 -1.3277321955753039 -0.25735449178575065 8.498317 2.0335972 0.3466906
14-02-2021 15:47:56: 0 0.13023165352710198 -1.2219325264143914 -0.19042773395225954 8.429808 2.0781133 0.34613997
14-02-2021 15:47:56: 0 0.11857271687070359 -1.1124336983326013 -0.15145415828012096 8.356097 2.104496 0.34662616
14-02-2021 15:47:56: 0 0.1079911456812459 -1.0062420279736306 -0.13100456224046192 8.288398 2.1423566 0.34768504
14-02-2021 15:47:56: 0 0.09843306795491102 -0.9075161211150644 -0.1197016035240028 8.223673 2.1732051 0.34879196
14-02-2021 15:47:56: 0 0.08981677616783079 -0.8176774857050568 -0.11375641694604255 8.186522 2.1910212 0.35524625
14-02-2021 15:47:56: 0 0.08205154513834279 -0.7371128813521668 -0.11877616380293218 8.208603 2.1912906 0.371934
14-02-2021 15:47:56: 0 0.07503404097934929 -0.667955283104142 -0.13452380754268814 8.240377 2.2318766 0.3834635
14-02-2021 15:47:56: 0 0.0686394794082048 -0.6123660762195171 -0.13055384184216315 8.271786 2.2856615 0.39200288
14-02-2021 15:47:56: 0 0.06276563794302392 -0.5636906508688363 -0.11930812924272545 8.299814 2.3357031 0.3996017
14-02-2021 15:47:56: 0 0.05735754763250167 -0.5191134253309895 -0.10693365411286626 8.326049 2.382807 0.40664774
14-02-2021 15:47:56: 0 0.05237886703107497 -0.4777157901197449 -0.09517827818562327 8.351129 2.4281063 0.41329974
14-02-2021 15:47:56: 0 0.0477996042941955 -0.43914370526151286 -0.08451503485282093 8.374195 2.470308 0.41931438
14-02-2021 15:47:56: 0 0.04359241675671299 -0.4032204011401411 -0.0748326921765209 8.392511 2.5042405 0.42555028
14-02-2021 15:47:56: 0 0.03973172310385298 -0.369770043908398 -0.06643893742625652 8.408508 2.5343091 0.43140918
14-02-2021 15:47:56: 0 0.03619308793114406 -0.33873874748735094 -0.058966697273833274 8.423008 2.5628297 0.4368801
14-02-2021 15:47:56: 0 0.03295300826953085 -0.3099939467947578 -0.05234547726742232 8.436043 2.5890465 0.4419303
14-02-2021 15:47:56: 0 0.029989264725145848 -0.28341122482036285 -0.04651219196567678 8.447852 2.6129506 0.4465381
14-02-2021 15:47:56: 0 0.02728083694031591 -0.25887493747678747 -0.04138235713350183 8.458502 2.6346862 0.4507497
14-02-2021 15:47:56: 0 0.024807854760208414 -0.2362704632691395 -0.03687192291297249 8.468049 2.6543922 0.45460725
14-02-2021 15:47:56: 0 0.02255159408248142 -0.2154829910841081 -0.03290077300349879 8.477197 2.6730406 0.4581082
14-02-2021 15:47:56: 0 0.02049447961767692 -0.1963973463670617 -0.029406191269014427 8.4868765 2.691799 0.4612636
14-02-2021 15:47:56: 0 0.018620069614555312 -0.1789017651985834 -0.0263362925191638 8.495604 2.7088196 0.46414495
14-02-2021 15:47:56: 0 0.016913012660646487 -0.16288971605238137 -0.0235921075919334 8.503554 2.7245061 0.46674508
14-02-2021 15:47:56: 0 0.015359071304041905 -0.14824474592694006 -0.021142517071619696 8.510885 2.7392395 0.46905702
14-02-2021 15:47:57: 0 0.013945127435651905 -0.13485919559432513 -0.018956559792799962 8.517504 2.7526052 0.4711643
14-02-2021 15:47:57: 0 0.01265910122805769 -0.12263284366616917 -0.01702013617561933 8.523474 2.764745 0.47308236
14-02-2021 15:47:57: 0 0.011489858516715135 -0.1114765630498045 -0.015296789446452748 8.528612 2.7765505 0.47475368
14-02-2021 15:47:57: 0 0.010427138969061112 -0.10130453333519311 -0.01373522673285598 8.533253 2.7872584 0.4762745
14-02-2021 15:47:57: 0 0.009461550182503053 -0.09202882331919841 -0.01236131543594695 8.537443 2.7969687 0.47765827
14-02-2021 15:47:57: 0 0.008584480310877662 -0.08358104679667572 -0.01113909591916784 8.54123 2.805775 0.47891647
14-02-2021 15:47:57: 0 0.0077879993113660895 -0.07589309397217875 -0.0100458912503427 8.544652 2.813761 0.48005992
14-02-2021 15:47:57: 0 0.007064840685099938 -0.06890022583677531 -0.009065250361834767 8.547638 2.8210838 0.48110026
14-02-2021 15:47:57: 0 0.006408362730632611 -0.06254208682681037 -0.008181701098549547 8.550341 2.8277252 0.4820453
14-02-2021 15:47:57: 0 0.005812507219801866 -0.05676221221464115 -0.007389231041899209 8.552785 2.8337462 0.48290354
14-02-2021 15:47:57: 0 0.005271750254949303 -0.05151007922311873 -0.006676521171821846 8.554995 2.8392055 0.4836827
14-02-2021 15:47:57: 0 0.004781054163562004 -0.04673885967800282 -0.006034616259682091 8.556995 2.8441548 0.48439002
14-02-2021 15:47:57: 0 0.0043358301679790046 -0.042405504005309354 -0.005456044202707131 8.558805 2.8486426 0.48503196
14-02-2021 15:47:57: 0 0.003931901295094686 -0.03847060976422219 -0.004934162200650075 8.560445 2.8527112 0.48561454
14-02-2021 15:47:57: 0 0.0035654673355391964 -0.03489814320740813 -0.004463213921489772 8.561928 2.8564003 0.48614323
14-02-2021 15:47:57: 0 0.0032330722797202505 -0.03165522169812545 -0.0040380103174333225 8.5632715 2.8597438 0.48662293
14-02-2021 15:47:57: 0 0.0029315741938513717 -0.028711842956849566 -0.003653995507702231 8.5644865 2.8627775 0.48705804
14-02-2021 15:47:57: 0 0.0026581175125768297 -0.02604067186415221 -0.003307010808602552 8.565589 2.8655255 0.4874528
14-02-2021 15:47:57: 0 0.002410107634242653 -0.023616792767233726 -0.002993458677040305 8.566585 2.868017 0.48781085
14-02-2021 15:47:57: 0 0.0021851875871679027 -0.021417542348838536 -0.0027099675706928816 8.56749 2.870277 0.4881357
14-02-2021 15:47:57: 0 0.001981216712295897 -0.019422273268999986 -0.00245365055187926 8.568308 2.8723252 0.4884302
14-02-2021 15:47:57: 0 0.0017962511890847743 -0.01761222123536057 -0.0022218025117565514 8.569048 2.874182 0.48869735
14-02-2021 15:47:57: 0 0.0016285262129986933 -0.015970307459528436 -0.0020120620637938697 8.56972 2.8758647 0.48893976
14-02-2021 15:47:57: 0 0.0014764397932625073 -0.014481011638468563 -0.0018223023022573316 8.57033 2.8773906 0.48915952
14-02-2021 15:47:57: 0 0.0013385378781665125 -0.013130233233499811 -0.0016505663704815543 8.57088 2.878774 0.48935854
14-02-2021 15:47:57: 0 0.0012135008661706692 -0.011905152756246314 -0.0014951142860842878 8.57138 2.8800287 0.48953933
14-02-2021 15:47:57: 0 0.0011001313473180119 -0.010794124095859633 -0.0013544072265740505 8.571833 2.8811646 0.48970318
14-02-2021 15:47:57: 0 0.0009973428656326888 -0.00978657776345458 -0.0012270166407683308 8.572244 2.8821955 0.4898517
14-02-2021 15:47:57: 0 0.0009041497105695129 -0.008872911667590468 -0.001111666670659814 8.572615 2.883129 0.48998648
14-02-2021 15:47:57: 0 0.0008196576714833981 -0.008044407475723719 -0.0010072088214088037 8.57295 2.8839757 0.4901085
14-02-2021 15:47:57: 0 0.0007430556061214233 -0.007293151276597695 -0.0009126059619288169 8.573256 2.8847435 0.49021924
14-02-2021 15:47:57: 0 0.0006736077714646349 -0.006611960280449808 -0.0008269283296209232 8.573533 2.8854394 0.4903196
14-02-2021 15:47:57: 0 0.0006106468437585555 -0.005994318122504032 -0.0007493224955409943 8.573783 2.8860705 0.49041063
14-02-2021 15:47:57: 0 0.00055356758604308 -0.005434309931502614 -0.0006790184355336642 8.574011 2.8866427 0.49049312
14-02-2021 15:47:57: 0 0.0005018211133096528 -0.004926567591053003 -0.0006153330275707951 8.574217 2.8871603 0.49056792
14-02-2021 15:47:57: 0 0.00045490966275041345 -0.0044662233378477065 -0.0005576350597788721 8.574404 2.8876302 0.49063575
14-02-2021 15:47:57: 0 0.0004123818458108275 -0.004048859716270258 -0.0005053596381072729 8.574573 2.888056 0.49069726
14-02-2021 15:47:57: 0 0.0003738283484735483 -0.00367046986274007 -0.00045799464438880575 8.574724 2.8884423 0.490753
14-02-2021 15:47:57: 0 0.0003388780208344322 -0.003327419281218928 -0.00041507639898835874 8.574863 2.8887913 0.49080354
14-02-2021 15:47:57: 0 0.00030719432991510587 -0.003016411338616056 -0.00037619052190319166 8.574989 2.8891096 0.49084914
14-02-2021 15:47:57: 0 0.0002784721332376172 -0.002734457540980922 -0.00034095063826855587 8.575104 2.8893964 0.49089086
14-02-2021 15:47:57: 0 0.00025243476011693744 -0.0024788456589328245 -0.00030901920411607203 8.575207 2.8896575 0.4909284
14-02-2021 15:47:57: 0 0.00022883136192275444 -0.0022471177286298993 -0.0002800796185453092 8.575301 2.8898947 0.49096262
14-02-2021 15:47:57: 0 0.00020743450637272787 -0.00203704320872544 -0.00025385503450806436 8.575387 2.8901088 0.4909935
14-02-2021 15:47:57: 0 0.00018803799678090982 -0.0018466007659541945 -0.00023008823022327364 8.575464 2.890302 0.49102163
14-02-2021 15:47:57: 0 0.0001704548890741897 -0.0016739569041559026 -0.00020854867164231785 8.575535 2.8904796 0.49104708
14-02-2021 15:47:57: 0 0.00015451569914359808 -0.0015174492190981716 -0.00018902676431131705 8.575597 2.8906379 0.4910701
14-02-2021 15:47:57: 0 0.0001400667745068418 -0.0013755702468706717 -0.0001713335180436622 8.575655 2.8907826 0.491091
14-02-2021 15:47:57: 0 0.00012696881739726606 -0.0012469532954982722 -0.00015529862890278792 8.575706 2.8909147 0.4911098
14-02-2021 15:47:57: 0 0.00011509554278132939 -0.0011303595966619456 -0.0001407639706419476 8.575754 2.891033 0.49112713
14-02-2021 15:47:57: 0 0.00010433246573882116 -0.0010246652572961411 -0.00012759258347406837 8.575796 2.891141 0.4911427
14-02-2021 15:47:57: 0 9.45757981605233e-05 -0.0009288524109666483 -0.00011565260193666435 8.575835 2.8912377 0.49115676
14-02-2021 15:47:57: 0 8.573145052226394e-05 -0.0008419970395522478 -0.00010483124217410786 8.57587 2.8913262 0.4911695
14-02-2021 15:47:57: 0 7.771412824864044e-05 -0.0007632622008780698 -9.502238910871004e-05 8.575901 2.8914063 0.49118114
14-02-2021 15:47:57: 0 7.04465083085637e-05 -0.0006918887449224785 -8.613202797321169e-05 8.575931 2.8914797 0.49119163
14-02-2021 15:47:57: 0 6.385849524326304e-05 -0.0006271886886756094 -7.807382689500395e-05 8.575956 2.8915465 0.49120116
14-02-2021 15:47:57: 0 5.788654515193059e-05 -0.0005685382374845691 -7.076950567956489e-05 8.57598 2.8916056 0.49120975
14-02-2021 15:47:57: 0 5.247305450772899e-05 -0.0005153717816383266 -6.414900468339852e-05 8.576002 2.89166 0.49121755
14-02-2021 15:47:57: 0 4.7565804792704114e-05 -0.0004671767232917411 -5.8147959358675574e-05 8.576022 2.8917086 0.4912247
14-02-2021 15:47:57: 0 4.311745898588626e-05 -0.0004234882684767664 -5.2708490082113235e-05 8.576039 2.891753 0.4912312
14-02-2021 15:47:57: 0 3.9085105683511756e-05 -0.0003838850968583584 -4.777777167028701e-05 8.576055 2.891794 0.49123693
14-02-2021 15:47:57: 0 3.5429845675061244e-05 -0.0003479851923454917 -4.330834813670367e-05 8.57607 2.8918302 0.49124223
14-02-2021 15:47:57: 0 3.211641705558321e-05 -0.00031544229533615785 -3.9257433558164204e-05 8.576082 2.891864 0.49124694
14-02-2021 15:47:57: 0 2.9112854421864398e-05 -0.000285942627229029 -3.558517581591111e-05 8.576094 2.8918936 0.4912513
14-02-2021 15:47:57: 0 2.6390181159907655e-05 -0.0002592015397620183 -3.225666823465543e-05 8.576105 2.8919199 0.4912554
14-02-2021 15:47:57: 0 2.392213027224699e-05 -0.00023496115138426212 -2.923964541281333e-05 8.576115 2.8919458 0.49125886
14-02-2021 15:47:57: 0 2.168489043041788e-05 -0.00021298765991070978 -2.6504557966697926e-05 8.576123 2.8919675 0.49126214
14-02-2021 15:47:57: 0 1.9656877135787454e-05 -0.000193069003450514 -2.402551233677217e-05 8.576132 2.8919885 0.491265
14-02-2021 15:47:57: 0 1.781852439508569e-05 -0.00017501309053325135 -2.177833152434775e-05 8.576139 2.892007 0.4912678
14-02-2021 15:47:57: 0 1.6152095611676742e-05 -0.00015864572417381717 -1.974138821566396e-05 8.576146 2.8920233 0.49126995
14-02-2021 15:47:57: 0 1.4641512766200293e-05 -0.00014380901432569282 -1.7894893449742915e-05 8.576152 2.8920388 0.49127227
14-02-2021 15:47:57: 0 1.3272201418335072e-05 -0.0001303597987743253 -1.6221181725259806e-05 8.576158 2.892052 0.49127436
14-02-2021 15:47:57: 0 1.2030950069075175e-05 -0.00011816834631527568 -1.47040459213458e-05 8.576163 2.8920643 0.4912761
14-02-2021 15:47:57: 0 1.0905782559689214e-05 -0.00010711704345840564 -1.332877879095381e-05 8.576167 2.8920758 0.4912778
14-02-2021 15:47:57: 0 9.885842712442638e-06 -9.709925691655952e-05 -1.2082118605840695e-05 8.576171 2.8920863 0.49127913
14-02-2021 15:47:57: 0 8.961289675646356e-06 -8.801832754452771e-05 -1.095207273715625e-05 8.576174 2.8920958 0.49128044
14-02-2021 15:47:57: 0 8.123202908993932e-06 -7.978664594830066e-05 -9.927740037794606e-06 8.576178 2.892104 0.4912817
14-02-2021 15:47:57: 0 7.363496060452945e-06 -7.232479722629206e-05 -8.99926126781275e-06 8.57618 2.892111 0.49128276
14-02-2021 15:47:57: 0 6.6748389069282155e-06 -6.556080126656868e-05 -8.157580283545279e-06 8.576183 2.8921177 0.49128383
14-02-2021 15:47:57: 0 6.0505867360838295e-06 -5.942938256841789e-05 -7.3946344435680965e-06 8.576186 2.8921247 0.49128467
14-02-2021 15:47:57: 0 5.484716290027336e-06 -5.3871386547545925e-05 -6.703030331772653e-06 8.576188 2.8921301 0.49128556
14-02-2021 15:47:57: 0 4.971767609607269e-06 -4.883318199855991e-05 -6.076119348235461e-06 8.57619 2.8921351 0.49128628
14-02-2021 15:47:57: 0 4.506791363212415e-06 -4.426616030698276e-05 -5.507840984896065e-06 8.576192 2.8921402 0.49128687
14-02-2021 15:47:57: 0 4.085301072542791e-06 -4.012625576146365e-05 -4.9927124582624885e-06 8.576194 2.892144 0.4912876
14-02-2021 15:47:57: 0 3.7032298401129538e-06 -3.637352395454524e-05 -4.525777245471563e-06 8.576195 2.8921478 0.49128813
14-02-2021 15:47:57: 0 3.356891088657221e-06 -3.297176031618611e-05 -4.1024907458795386e-06 8.576197 2.892151 0.49128854
14-02-2021 15:47:57: 0 3.0429430251111e-06 -2.988813518731218e-05 -3.718809210241445e-06 8.576199 2.8921554 0.49128902
14-02-2021 15:47:57: 0 2.7583563948496703e-06 -2.7092900556763013e-05 -3.3710077060873454e-06 8.576199 2.892157 0.49128944
14-02-2021 15:47:57: 0 2.500385227310886e-06 -2.4559084306903177e-05 -3.0557278073602948e-06 8.5762005 2.8921592 0.4912899
14-02-2021 15:47:57: 0 2.266540377160453e-06 -2.2262236017386185e-05 -2.769952953572659e-06 8.576201 2.892162 0.4912902
14-02-2021 15:47:57: 0 2.054565471976133e-06 -2.0180199276008096e-05 -2.510885555212194e-06 8.576201 2.8921633 0.49129057
14-02-2021 15:47:57: 0 1.8624151638668707e-06 -1.8292878543461078e-05 -2.2760535768222626e-06 8.576202 2.8921669 0.49129075
