11-12-2020 20:05:14: Start!
Date Time Episode Position Velocity Reward 
11-12-2020 20:05:17: 0 5.855107233428133 0.3768328579153974 -4608.435135821932
11-12-2020 20:05:21: 1 5.7356304970332825 -0.8948764635580343 -4543.1392084685995
11-12-2020 20:05:25: 2 5.679871463488803 0.271418798931336 -4606.123223530495
11-12-2020 20:05:30: 3 1.7617084646390566 -43.92389840509185 -8894.077653828303
11-12-2020 20:05:35: 4 0.9689445575337317 38.29595220763049 -5858.994809985312
11-12-2020 20:05:41: 5 6.281278945813638 -2.166129441748734 -4774.124959829085
11-12-2020 20:05:47: 6 6.2685984849744845 -0.9418913581245163 -4737.720893730136
11-12-2020 20:05:53: 7 0.14355903953140103 0.13155579012458934 -4761.829110861319
11-12-2020 20:05:59: 8 0.5124107425231195 0.6711069923669898 -4421.905981899951
11-12-2020 20:06:05: 9 0.8100403229971338 0.19228046945765317 -4266.365354787777
11-12-2020 20:06:12: 10 0.6218253616601199 1.626469749765311 -3946.922896305891
11-12-2020 20:06:18: 11 1.0013622695479292 3.2412708333556797 -4020.9363727820933
11-12-2020 20:06:25: 12 0.2438941200605811 -8.070306539369371 -3902.765653914304
11-12-2020 20:06:32: 13 1.2941795367839894 0.2110003948385579 -3936.164553274201
11-12-2020 20:06:40: 14 0.5688654535675814 -5.5741279676430455 -3938.967590933671
11-12-2020 20:06:47: 15 0.8409081425217391 -4.154973634731245 -3899.2414519653516
11-12-2020 20:06:55: 16 1.3266892227046316 2.296795247577118 -3892.655893239738
11-12-2020 20:07:03: 17 0.9704896703922472 3.6648924957248443 -3890.8198710842858
11-12-2020 20:07:11: 18 0.12216448119914158 4.766217078247379 -3863.283318890132
11-12-2020 20:07:19: 19 0.7564302801168576 5.959177459318412 -3930.167027470881
11-12-2020 20:07:27: 20 0.30438474716117625 3.798475529064333 -3773.5487756170314
11-12-2020 20:07:36: 21 0.38527608536148783 4.083715955702284 -4019.3567892683905
11-12-2020 20:07:45: 22 5.402169588492704 1.7702473282701463 -3855.883825721611
11-12-2020 20:07:54: 23 5.554977970010665 -0.8705919470632346 -3667.3592761327436
11-12-2020 20:08:03: 24 6.217902783104552 -6.65932630308806 -3804.348800702014
11-12-2020 20:08:12: 25 5.4208805909027316 -1.0785095180065514 -3684.349466959455
11-12-2020 20:08:21: 26 5.237195810594422 -0.4862443571114042 -3752.4846288848667
11-12-2020 20:08:31: 27 5.504600360903834 -1.7440694355264044 -3762.7057793752087
11-12-2020 20:08:40: 28 5.617267165551871 0.3116298259795084 -3718.287455061868
11-12-2020 20:08:50: 29 5.504892070357944 0.1298280009223437 -3734.653783564885
11-12-2020 20:09:00: 30 1.5965007961494226 -1.0817151371941696 -3662.66908794586
11-12-2020 20:09:11: 31 5.995545082067123 3.5536859735396003 -3654.848323377522
11-12-2020 20:09:21: 32 0.009957540369867957 5.519532129406489 -3760.0824520204305
11-12-2020 20:09:32: 33 5.4398789511239185 0.03492486468648082 -3716.1886602301383
11-12-2020 20:09:43: 34 0.140390608092944 5.607339470321929 -3696.2733803048513
11-12-2020 20:09:54: 35 5.542571062785925 0.5780162226427372 -3631.1173565478975
11-12-2020 20:10:04: 36 1.687253758209109 -1.1732440736144805 -3475.5908591046136
11-12-2020 20:10:16: 37 1.0038029036664593 -3.7644478200314437 -3460.6700735507293
11-12-2020 20:10:27: 38 5.493418650730433 0.3952430156843578 -3638.1446672195007
11-12-2020 20:10:38: 39 5.038880119747102 0.7619186175309564 -3617.016972034039
11-12-2020 20:10:50: 40 5.905731651771381 4.613797097996084 -3682.691132501359
11-12-2020 20:11:02: 41 1.127048245391535 4.450209133440692 -3604.127549008906
11-12-2020 20:11:14: 42 1.6946974256730964 2.4972404398681918 -3730.585235014311
11-12-2020 20:11:26: 43 0.07019693134402338 -0.5466465528245434 -3814.140796291889
11-12-2020 20:11:39: 44 1.4575564106797252 -6.100660741900929 -3171.0693682267893
11-12-2020 20:11:51: 45 0.2484688028042008 -3.3726086190818085 -3690.8345505529123
11-12-2020 20:12:04: 46 1.3958867621773932 1.225462446350565 -3823.566279120423
11-12-2020 20:12:17: 47 1.2607304873737473 -3.415346617342678 -3921.1194375752057
11-12-2020 20:12:30: 48 0.3678380045503147 2.775599626911522 -3965.3921540646948
11-12-2020 20:12:44: 49 0.8903861937276414 -4.490426713259903 -3800.0152161121
11-12-2020 20:12:57: 50 0.28112174530673606 3.631466707358882 -3961.6483107661047
11-12-2020 20:13:12: 51 0.40485362860924745 -4.602040598768501 -3871.028510739373
11-12-2020 20:13:26: 52 1.6433037104345312 -2.612104605142822 -3875.164956675471
11-12-2020 20:13:40: 53 0.005105964563484555 -7.254868668638356 -3961.648372802678
11-12-2020 20:13:54: 54 5.562774655289748 -2.0356012807396517 -3905.7343999266845
11-12-2020 20:14:09: 55 1.0147797421081943 -1.4807171256537204 -4024.1051800210166
11-12-2020 20:14:24: 56 0.35578543945520735 -0.5439161133503267 -4014.472249887081
11-12-2020 20:14:38: 57 0.9145243152703797 -0.9223906868732114 -4217.049643433676
11-12-2020 20:14:54: 58 0.42152990732269124 3.934864468793327 -4189.147465166986
11-12-2020 20:15:09: 59 0.4475360097474095 1.7413345710109933 -4370.8942703588855
11-12-2020 20:15:24: 60 0.2520679410066986 -0.3120794377088564 -4319.1765984025
11-12-2020 20:15:40: 61 0.2622227712387408 -0.1527052391366403 -4154.890718940652
11-12-2020 20:15:55: 62 0.2419093615447423 0.457499073420804 -4268.661244188176
11-12-2020 20:16:11: 63 0.21241123713276444 0.9889723636599973 -4438.525913309233
11-12-2020 20:16:27: 64 5.890489284383609 11.82859325140597 -3966.133299004165
11-12-2020 20:16:43: 65 1.062573821222875 4.32794548654807 -4615.151900739372
11-12-2020 20:16:59: 66 1.1647878471685376 -1.7503676976328846 -3957.006578354868
11-12-2020 20:17:16: 67 0.21679201978132223 0.452736468259008 -4177.711919327587
11-12-2020 20:17:32: 68 0.5252924815705207 -4.980109575185037 -3821.6526203308645
11-12-2020 20:17:49: 69 4.044115449273867 -2.7812502665914196 -3654.3840424936925
11-12-2020 20:18:06: 70 0.19932008875000662 0.6291288252326642 -3993.952364775955
11-12-2020 20:18:23: 71 3.7319285727547613 -0.11740679625504909 -3156.237891142262
11-12-2020 20:18:41: 72 5.628165451776027 11.060605083008916 -3109.8149028543294
11-12-2020 20:18:59: 73 3.610006708827621 0.39086500448998457 -1677.740693205666
11-12-2020 20:19:18: 74 5.637611407657755 -0.14638146773017305 -3673.0651244875094
11-12-2020 20:19:36: 75 3.661989072544946 0.05628959668729394 -2591.6374185116356
11-12-2020 20:19:55: 76 5.606061669773908 -9.145835127201961 -3954.3202863877555
11-12-2020 20:20:13: 77 3.580158746288943 -0.20232538937632089 -1963.3534051964396
11-12-2020 20:20:32: 78 3.5701453563079077 -0.0556128466235746 -1943.9854122103297
11-12-2020 20:20:51: 79 3.511619892015358 -0.04336388342369707 -1790.9148548878145
11-12-2020 20:21:10: 80 3.4460655782147835 0.3525595919953446 -2016.526646079601
11-12-2020 20:21:30: 81 3.4742444291407124 -0.028361021837247494 -1970.9326717011174
11-12-2020 20:21:50: 82 5.527891953393718 -0.43419949023115123 -3652.8996649432543
11-12-2020 20:22:10: 83 3.4872962533448746 0.25535943930408184 -1887.590538298223
11-12-2020 20:22:30: 84 3.4315112552001383 -0.2991911189751104 -1319.4240698194371
11-12-2020 20:22:50: 85 5.359576408077816 0.19887071605542983 -3677.8203972026868
11-12-2020 20:23:09: 86 3.436658433452404 -0.5254696142822302 -1899.44725231398
11-12-2020 20:23:30: 87 3.391097627433652 -0.35833303891597323 -2467.995031209849
11-12-2020 20:23:50: 88 3.351466959120573 -0.5558117266824741 -1946.7001508873982
11-12-2020 20:24:10: 89 5.283560675333843 -9.736682883724702 -1729.3495087717956
11-12-2020 20:24:31: 90 3.2725933058268244 0.43914259875623324 -1243.5281699367563
11-12-2020 20:24:52: 91 3.315733852629327 -1.0594093683641532 -1898.6054496924587
11-12-2020 20:25:14: 92 6.0396326905940025 -8.501484681450018 -2937.6873557427516
11-12-2020 20:25:35: 93 3.1167653364796766 -0.31687050827724195 -1875.8015476325718
11-12-2020 20:25:56: 94 1.8493866075076184 -3.927713101696344 -1358.9931478723909
11-12-2020 20:26:18: 95 3.1531298407146053 0.005901604684643922 -2403.999404945421
11-12-2020 20:26:40: 96 4.77984994810344 -7.842722151792961 -1974.8550667091952
11-12-2020 20:27:03: 97 4.215547128009285 1.7150628175097566 -2056.2583424736563
11-12-2020 20:27:25: 98 1.7494486379776646 -4.228661578513832 -2679.2799172397235
11-12-2020 20:27:47: 99 3.357062183208477 -0.73305357666209 -2578.9138017144764
11-12-2020 20:28:09: 100 3.1949595937413484 0.2706712324231649 -1855.7830108945705
11-12-2020 20:28:32: 101 3.217104318259967 -0.2821050281964485 -2513.1277405379446
11-12-2020 20:28:54: 102 3.9289856722015877 -2.146202979668492 -1868.6654001801792
11-12-2020 20:29:17: 103 3.6195779417483536 0.5248991731282749 -3133.0319128903975
11-12-2020 20:29:40: 104 3.2384372564850743 -0.4803415788221503 -1806.8524355789689
11-12-2020 20:30:03: 105 3.286208255346086 -0.13196644849296763 -1887.925690020752
11-12-2020 20:30:27: 106 2.46884366700748 -1.5828248289607647 -2077.0774754940558
11-12-2020 20:30:50: 107 3.2232565904676704 0.08101153483042597 -1972.4085443520912
11-12-2020 20:31:14: 108 3.294922940458282 -0.8168878659355521 -1258.6722187865184
11-12-2020 20:31:38: 109 3.302527128921123 1.3505628068826152 -1325.7776062783082
11-12-2020 20:32:02: 110 3.3036789627655274 -0.2432318800715978 -1251.0598734994967
11-12-2020 20:32:27: 111 2.375912837766638 -0.7674584743827726 -1571.1041763379767
11-12-2020 20:32:52: 112 3.3164880697670682 -0.3756720853522949 -1253.807188097133
11-12-2020 20:33:17: 113 3.35419564917083 -0.3300097506421542 -1301.4979726175943
11-12-2020 20:33:42: 114 3.3706732317353634 -0.10178603055775029 -1336.4433862118738
11-12-2020 20:34:07: 115 3.3663639460364188 -0.1737216536061898 -1367.061598050825
11-12-2020 20:34:33: 116 3.3859306247247893 -0.163342619923456 -2261.2941505109793
11-12-2020 20:34:59: 117 3.0121053290924955 0.11937798119495546 -1558.7308774639537
11-12-2020 20:35:25: 118 3.3987434814681117 0.15399580387109565 -1985.565956273854
11-12-2020 20:35:51: 119 3.400050750185539 -0.3408782190855424 -1382.2062787187647
11-12-2020 20:36:18: 120 3.4006144129818594 -0.05379161244270039 -1342.9156026230926
11-12-2020 20:36:45: 121 3.420848778228681 -0.19560481942778757 -1353.378579632516
11-12-2020 20:37:11: 122 3.436048888419352 0.4349961958022138 -1335.738785509885
11-12-2020 20:37:38: 123 3.4231964869832865 -0.394495953559374 -1395.523015503537
11-12-2020 20:38:05: 124 3.432057217718599 0.020485749805642925 -1400.6910412275206
11-12-2020 20:38:33: 125 3.4231291441405745 0.8318975750218701 -1356.5701740881748
11-12-2020 20:39:00: 126 3.429822465532677 -0.03542881654431357 -1324.0597825625025
11-12-2020 20:39:27: 127 3.4147988103650455 0.40082330800253496 -1434.1701860574062
11-12-2020 20:39:55: 128 3.438579395633951 0.3407872525401935 -1386.048964703954
11-12-2020 20:40:23: 129 3.440065506437854 -0.2606697753324602 -1364.875878922119
11-12-2020 20:40:50: 130 3.453431391414153 0.19914691199492496 -1376.9265575563975
11-12-2020 20:41:18: 131 3.439027370990093 0.2857907075157317 -1455.8019367429838
11-12-2020 20:41:47: 132 3.440836188747589 0.43780051143093424 -1361.0806793879055
11-12-2020 20:42:16: 133 3.489765120209043 -0.5955804935353202 -1416.772970406035
11-12-2020 20:42:45: 134 3.442201285475438 0.07138008203070101 -1410.7132400014082
11-12-2020 20:43:14: 135 3.4477624045388993 0.01811618452923955 -1434.5967420441225
11-12-2020 20:43:44: 136 3.4624119089035226 -0.126021589685623 -1414.5156781091741
11-12-2020 20:44:13: 137 3.4700641043249885 0.04190781975721074 -2332.4219247757324
11-12-2020 20:44:43: 138 3.384229625784581 -0.6725381415292573 -1456.452130204146
11-12-2020 20:45:13: 139 3.4894904863357947 0.012563092169034062 -1431.2752446464694
11-12-2020 20:45:44: 140 3.3845385832879646 0.049566860454100796 -1366.1252883255554
11-12-2020 20:46:13: 141 3.4147470136821028 -0.7648370013616247 -1400.4857160219285
11-12-2020 20:46:44: 142 3.402728780502631 -0.46458730863431597 -1418.3641095905548
11-12-2020 20:47:15: 143 3.410120143238876 0.08358888635266389 -1351.0936940236006
11-12-2020 20:47:45: 144 3.4831940662428806 -0.24239874934025096 -1415.7347645488783
11-12-2020 20:48:16: 145 3.421061270985561 -0.23542067585199244 -1358.0740525777233
11-12-2020 20:48:46: 146 3.4792769568190973 0.04051190285128514 -1423.613990332662
11-12-2020 20:49:17: 147 3.415610928274658 -0.031919903882444506 -2457.4660217854635
11-12-2020 20:49:47: 148 3.462295125062994 -0.46957062630988494 -1561.280919268497
11-12-2020 20:50:19: 149 3.48072726977837 -0.3461104429949389 -1233.337429597777
11-12-2020 20:50:50: 150 3.4368470100140485 0.25870288778413514 -2210.47921983871
11-12-2020 20:51:22: 151 3.4326692623251027 -0.21849801686461318 -1280.4595324012782
11-12-2020 20:51:54: 152 3.4217891814927945 -0.22556048757137304 -2278.583650545045
11-12-2020 20:52:26: 153 3.4167878909558134 -0.3567614545616497 -1084.796822317032
11-12-2020 20:52:58: 154 3.4203665185866257 0.06657149641422552 -1280.2679703819804
11-12-2020 20:53:30: 155 3.416503675999138 0.3023509617858445 -2247.2068464312147
11-12-2020 20:54:02: 156 3.447968123552976 0.26382268978824847 -1592.029308751904
11-12-2020 20:54:35: 157 3.3939050706776515 0.13419612864512684 -1256.8439375448038
11-12-2020 20:55:09: 158 3.4037733350228074 0.048292318512371556 -1381.7956817603504
11-12-2020 20:55:43: 159 3.392764919078281 -0.17782963816190916 -1387.7166141201456
11-12-2020 20:56:16: 160 3.3746296231244055 0.062427535101615396 -1341.2251404673184
11-12-2020 20:56:49: 161 3.3435785096134185 0.10990129501928725 -1088.078089102878
11-12-2020 20:57:23: 162 3.3557070746015394 -0.23989118763917325 -1225.8205558989641
11-12-2020 20:57:57: 163 3.3608310552053173 0.36087176936222054 -1284.2626629718557
11-12-2020 20:58:30: 164 3.389691840022174 -0.4006672670851878 -1237.701503570277
11-12-2020 20:59:05: 165 3.3661458107642637 0.23024968786513592 -1326.1428738419065
11-12-2020 20:59:40: 166 3.368734988026698 0.33133341599439875 -1214.1709209397713
11-12-2020 21:00:14: 167 3.360536839508543 -0.2689379309465752 -1256.4723139655227
11-12-2020 21:00:48: 168 3.350800726722549 -0.08644870177986483 -1282.1092037458693
