16-12-2020 11:09:09: Start!
Date Time Episode Position Velocity Reward 
16-12-2020 11:09:13: 0 -2.9008009248225655 0.23847158806408997 -4388.624121624888
16-12-2020 11:09:17: 1 -2.9464233925894883 0.1939325852958873 -4403.407364214758
16-12-2020 11:09:21: 2 -2.9293650309701693 0.21063806461221865 -4401.437053800202
16-12-2020 11:09:28: 3 2.2173473884289043 -0.7981663102506478 -3895.076938027151
16-12-2020 11:09:36: 4 -1.7401391994669613 0.9856957284507474 -3941.7351154501594
16-12-2020 11:09:44: 5 -2.9859378380241335 0.15502703147649824 -4316.085393383953
16-12-2020 11:09:53: 6 2.8209888937786847 -0.3151396134441889 -4412.140472887382
16-12-2020 11:10:01: 7 -2.9197793380288113 0.2199988733601161 -4434.7825276613175
16-12-2020 11:10:11: 8 2.396801860969859 -0.6778180098060187 -3987.761273239719
16-12-2020 11:10:20: 9 2.4167261991384397 -0.663035477984363 -3905.7951152358064
16-12-2020 11:10:30: 10 2.314218016967274 -0.736157035933827 -3707.225454027452
16-12-2020 11:10:40: 11 2.265681317299748 -0.7681273471184134 -3730.045451295724
16-12-2020 11:10:50: 12 2.251230344337853 -0.7772997383200207 -3667.3061103256123
16-12-2020 11:11:01: 13 2.704932525348756 -0.42291534053444685 -3788.413674312689
16-12-2020 11:11:12: 14 2.2075402725953133 -0.8040360033118978 -3669.43097605597
16-12-2020 11:11:23: 15 2.1979717182702014 -0.8096883860183252 -3682.023490959414
16-12-2020 11:11:34: 16 2.235245007922611 -0.7872568618637255 -3644.492737219294
16-12-2020 11:11:46: 17 2.284977694170607 -0.7556296979415743 -3610.302895918633
16-12-2020 11:11:58: 18 2.3675541323452185 -0.6990288513825349 -3613.3730451707593
16-12-2020 11:12:11: 19 2.327682639950213 -0.7269775792591407 -3612.8386000821015
16-12-2020 11:12:23: 20 2.394577783637785 -0.6794515397992397 -3605.5970962964157
16-12-2020 11:12:36: 21 2.3319231769309665 -0.7240592394858774 -3612.528210643187
16-12-2020 11:12:49: 22 2.2978573561611073 -0.7471310915595816 -3615.6162654836253
