14-02-2021 15:30:02: Start!
Date Time Episode Position Velocity Control 
14-02-2021 15:30:02: 0 3.137189604783309 -0.8773996965461113 -2.9999666
14-02-2021 15:30:02: 0 3.124125472914436 -1.7305683889181387 -2.9999802
14-02-2021 15:30:02: 0 3.1026912238322595 -2.5498595602589407 -2.9999833
14-02-2021 15:30:03: 0 3.0732715317782118 -3.326198831957833 -2.9999847
14-02-2021 15:30:03: 0 3.03633842772752 -4.051211963047708 -2.9999852
14-02-2021 15:30:03: 0 2.992443596654838 -4.71736697132312 -2.9999855
14-02-2021 15:30:03: 0 2.9422092051892577 -5.318124988422621 -2.9999866
14-02-2021 15:30:03: 0 2.8863172110866806 -5.848091335337458 -2.9999893
14-02-2021 15:30:03: 0 2.8254972087282297 -6.303154998724442 -2.9999924
14-02-2021 15:30:03: 0 2.7605129960250387 -6.680602424364867 -2.9999933
14-02-2021 15:30:03: 0 2.6921481821801843 -6.97919328130846 -2.9999943
14-02-2021 15:30:03: 0 2.621191302536335 -7.199181591528801 -2.999993
14-02-2021 15:30:03: 0 2.548421006132905 -7.342279231154039 -2.99999
14-02-2021 15:30:03: 0 2.474591909683279 -7.41155935553547 -2.9999924
14-02-2021 15:30:03: 0 2.4004217372821692 -7.4112970929804955 -2.9999955
14-02-2021 15:30:03: 0 2.32658027600932 -7.346767767254702 -2.9999971
14-02-2021 15:30:03: 0 2.253680522695012 -7.224013101345331 -2.9999993
14-02-2021 15:30:03: 0 2.1822722732404056 -7.049589365156266 -3.0
14-02-2021 15:30:03: 0 2.112838229066094 -6.830318496369067 -3.0
14-02-2021 15:30:03: 0 2.045792527386947 -6.573054475141541 -3.0
14-02-2021 15:30:03: 0 1.981481478075871 -6.284477273832927 -3.0
14-02-2021 15:30:03: 0 1.9201861867987144 -5.970922611920017 -3.0
14-02-2021 15:30:03: 0 1.862126685280292 -5.638251086928655 -3.0
14-02-2021 15:30:03: 0 1.8074671712565875 -5.291756876725859 -3.0
14-02-2021 15:30:03: 0 1.7563219735740825 -4.936113379854055 -3.0
14-02-2021 15:30:03: 0 1.7087618946633727 -4.575351224901328 -3.0
14-02-2021 15:30:03: 0 1.6648206343182865 -4.212863013676123 -3.0
14-02-2021 15:30:03: 0 1.6245010572362144 -3.8514288378638124 -3.0
14-02-2021 15:30:03: 0 1.5877811255866732 -3.4932568447139785 -3.0
14-02-2021 15:30:03: 0 1.5546193723152388 -3.1400337351847627 -3.0
14-02-2021 15:30:03: 0 1.5249598381085114 -2.792980888899337 -3.0
14-02-2021 15:30:03: 0 1.4987364336146314 -2.4529126901810536 -3.0
14-02-2021 15:30:03: 0 1.4758767184510866 -2.1202944831326005 -3.0
14-02-2021 15:30:03: 0 1.4563051103237132 -1.7952983517822605 -3.0
14-02-2021 15:30:03: 0 1.4399455522573534 -1.4778555733313319 -3.0
14-02-2021 15:30:03: 0 1.4267236747204137 -1.1677051192992038 -3.0
14-02-2021 15:30:03: 0 1.4165684949518198 -0.8644377060250653 -2.999999
14-02-2021 15:30:03: 0 1.4094137065461307 -0.5675337304764707 -2.9999883
14-02-2021 15:30:03: 0 1.4051987864690414 -0.27636199674561807 -2.9998302
14-02-2021 15:30:03: 0 1.4038728648519667 0.010370138775354004 -2.997397
14-02-2021 15:30:03: 0 1.4054433453239046 0.30299753704564236 -2.9618392
14-02-2021 15:30:03: 0 1.4106353037734252 0.7344110546258851 -2.4745553
14-02-2021 15:30:03: 0 1.4264684032111319 2.4281725312642255 1.8504692
14-02-2021 15:30:03: 0 1.4608116970209029 4.436003355925665 2.9999928
14-02-2021 15:30:03: 0 1.5151008950553164 6.417454373313668 3.0
14-02-2021 15:30:03: 0 1.5890692594843365 8.371299044937883 2.999999
14-02-2021 15:30:03: 0 1.6824165392656019 10.291857858190085 2.9999838
14-02-2021 15:30:03: 0 1.794756854359055 12.167517140413334 2.9987335
14-02-2021 15:30:03: 0 1.9249807432771133 13.865417396147718 2.6040857
14-02-2021 15:30:03: 0 2.0638044447381425 13.887983138136782 -2.830665
14-02-2021 15:30:03: 0 2.202277811605626 13.792351837773273 -2.9694118
14-02-2021 15:30:03: 0 2.3393171647974293 13.598581442634158 -2.9832542
14-02-2021 15:30:03: 0 2.473878894462459 13.294838048009725 -2.9904072
14-02-2021 15:30:03: 0 2.604824916487699 12.874152172438661 -2.9877799
14-02-2021 15:30:03: 0 2.7309724943250764 12.334605571599884 -2.9730258
14-02-2021 15:30:03: 0 2.854305665009427 12.309182405647269 -0.7907651
14-02-2021 15:30:03: 0 2.9822349620182678 13.249509306097613 2.9837732
14-02-2021 15:30:03: 0 3.1187394885620563 14.022462928944655 2.9878683
14-02-2021 15:30:03: 0 -3.021081540949515 14.620491807579219 2.9944131
14-02-2021 15:30:03: 0 -2.872632038729516 15.039501342745604 2.9971588
14-02-2021 15:30:03: 0 -2.7208791873126064 15.282191100239206 2.998692
14-02-2021 15:30:03: 0 -2.567546553038353 15.35749983335256 2.9991927
14-02-2021 15:30:03: 0 -2.4142390153533757 15.280105463279224 2.998628
14-02-2021 15:30:03: 0 -2.2623918378038663 15.069056215998293 2.9955952
14-02-2021 15:30:03: 0 -2.113254940394717 14.742143668379383 2.9740233
14-02-2021 15:30:03: 0 -1.9679912680133906 14.298780518589986 2.864194
14-02-2021 15:30:03: 0 -1.8276783233506064 13.756353173825193 2.7242901
14-02-2021 15:30:03: 0 -1.6936274444694854 13.050713089977648 2.278613
14-02-2021 15:30:03: 0 -1.5675968868569266 12.156304857860688 1.6611875
14-02-2021 15:30:03: 0 -1.4510484170538636 11.15747850159937 1.255973
14-02-2021 15:30:03: 0 -1.3441463636913173 10.229058317057376 1.3896487
14-02-2021 15:30:03: 0 -1.2461368024142452 9.380397167252688 1.5200772
14-02-2021 15:30:03: 0 -1.156337022127433 8.588089246744039 1.5469792
14-02-2021 15:30:03: 0 -1.073793409298986 7.929574987594018 1.8220936
14-02-2021 15:30:03: 0 -0.9972854032227261 7.381205868686489 2.0106788
14-02-2021 15:30:03: 0 -0.925938292436582 6.897578656718975 2.041316
