Date Time Episode Position Velocity Control Alpha Rho K 
21-02-2021 01:18:47: 0 -3.141592653589793 1.4414209340600799e-16 0.0 4.3238482 11.749731 4.5823283
21-02-2021 01:18:47: 0 -3.141592653589793 2.8599762580237784e-16 3.0 4.3238482 11.749731 4.5823283
21-02-2021 01:18:47: 0 -3.1371895557935607 0.8774094587796002 3.0 4.331692 7.997549 3.707088
21-02-2021 01:18:47: 0 -3.1241252985149526 1.730583669121135 3.0 4.0474443 4.302759 3.0698438
21-02-2021 01:18:47: 0 -3.1026908746782764 2.549879184855761 3.0 4.817173 2.5329576 3.3444474
21-02-2021 01:18:47: 0 -3.073270967983616 3.326222083566162 3.0 6.3356013 1.9114864 3.3811758
21-02-2021 01:18:47: 0 -3.0363376153373522 4.051238373586177 3.0 7.4829593 2.1134892 3.6601632
21-02-2021 01:18:47: 0 -2.992442506182245 4.717396116474399 3.0 8.985452 2.6513035 3.8196614
21-02-2021 01:18:47: 0 -2.942207812889704 5.318156146647675 3.0 10.659593 3.4856162 3.7809708
21-02-2021 01:18:47: 0 -2.886315502544326 5.848123366278386 3.0 12.668797 5.1282845 3.9363225
21-02-2021 01:18:47: 0 -2.825495181520365 6.303186647775648 3.0 14.818755 7.194359 4.041826
21-02-2021 01:18:47: 0 -2.7605106569037945 6.6806331121713916 3.0 16.228605 8.72312 4.1858177
21-02-2021 01:18:47: 0 -2.6921455434531376 6.979222478013104 3.0 16.866152 9.47965 4.301804
21-02-2021 01:18:47: 0 -2.621188378368789 7.19920945474922 3.0 17.246067 10.258735 4.3298717
21-02-2021 01:18:47: 0 -2.5484178060579303 7.342306527912266 3.0 18.270813 13.002419 3.639521
21-02-2021 01:18:47: 0 -2.4745884434223946 7.411585285767354 3.0 18.700527 15.525614 3.0240376
21-02-2021 01:18:47: 0 -2.4004180232558916 7.411320718741741 3.0 18.556406 17.765 2.4747794
21-02-2021 01:18:47: 0 -2.326576339516567 7.3467886500061255 3.0 18.004702 19.443003 1.8799185
21-02-2021 01:18:47: 0 -2.253676393756189 7.224030735160638 3.0 17.265234 20.737024 1.3255544
21-02-2021 01:18:47: 0 -2.1822679844799193 7.0496037327730745 3.0 16.474909 21.807753 0.8329269
21-02-2021 01:18:47: 0 -2.112833811956267 6.830329842963066 3.0 15.83113 22.463308 0.595375
21-02-2021 01:18:47: 0 -2.0457880107522426 6.573063082996328 3.0 15.022539 23.045046 0.3095104
21-02-2021 01:18:47: 0 -1.9814768877844804 6.28448344990006 3.0 14.166985 23.442102 0.033448324
21-02-2021 01:18:47: 0 -1.9201815455747315 5.97092667623699 3.0 13.377149 23.690636 0.20863368
21-02-2021 01:18:47: 0 -1.862122012625325 5.638253362379016 3.0 12.726227 23.816565 0.45872533
