16-03-2021 21:49:57: Start!
Date Time Episode Position Velocity Reward 
16-03-2021 21:49:58: 0 2.6287701658640046 45.54743949354276 -17485.92744952611
16-03-2021 21:49:59: 1 1.6882813302408763 47.886371583250764 -17405.017712286604
16-03-2021 21:50:00: 2 6.059299593744342 54.791109064434245 -16978.01047259828
16-03-2021 21:50:02: 3 0.019316237639237954 0.9170755086170369 -6942.370585460246
16-03-2021 21:50:05: 4 0.13801643581665424 -1.0498570684185984 -4684.287512890943
16-03-2021 21:50:08: 5 6.19581882667416 -0.09092400128455569 -4790.614074647622
16-03-2021 21:50:11: 6 5.9980370948537 0.22517947578599978 -4217.512085701884
16-03-2021 21:50:13: 7 6.1951026768478155 0.8389696401851662 -4867.050133554438
16-03-2021 21:50:16: 8 6.27899881326712 1.1751395075118376 -4848.720005808223
16-03-2021 21:50:19: 9 1.0092073717076913 -4.167302333353344 -4462.310736687693
16-03-2021 21:50:22: 10 4.959530539018504 -1.8511185815070625 -3914.760917330186
16-03-2021 21:50:26: 11 5.4306407041978915 -0.4312472332255386 -4065.2065671876076
