Date Time Episode Position Velocity Control Alpha Rho K 
14-02-2021 15:47:27: 0 -3.141592653589793 1.4414209340600799e-16 0.0 26.016552 23.65869 8.862491
14-02-2021 15:47:27: 0 -3.141592653589793 2.8599762580237784e-16 3.0 26.016552 23.65869 8.862491
14-02-2021 15:47:27: 0 -3.1371895557935607 0.8774094587796002 3.0 26.4961 24.50028 9.363469
14-02-2021 15:47:27: 0 -3.1241252985149526 1.730583669121135 3.0 24.94194 22.362555 9.388512
14-02-2021 15:47:27: 0 -3.1026908746782764 2.549879184855761 3.0 21.54696 17.821323 8.663297
14-02-2021 15:47:27: 0 -3.073270967983616 3.326222083566162 3.0 17.190563 13.495598 7.8362513
14-02-2021 15:47:27: 0 -3.0363376153373522 4.051238373586177 3.0 12.603146 9.9911 7.2180233
14-02-2021 15:47:27: 0 -2.992442506182245 4.717396116474399 3.0 9.578608 8.134971 7.136642
14-02-2021 15:47:27: 0 -2.942207812889704 5.318156146647675 3.0 8.943023 9.325902 8.333149
14-02-2021 15:47:27: 0 -2.886315502544326 5.848123366278386 3.0 8.591307 10.495098 9.430349
14-02-2021 15:47:27: 0 -2.825495181520365 6.303186647775648 3.0 8.36299 11.621823 10.464472
14-02-2021 15:47:27: 0 -2.7605106569037945 6.6806331121713916 3.0 8.060974 12.477869 11.38365
14-02-2021 15:47:28: 0 -2.6921455434531376 6.979222478013104 3.0 7.354947 11.328335 12.598943
14-02-2021 15:47:28: 0 -2.621188378368789 7.19920945474922 3.0 6.7756824 9.363384 13.048241
14-02-2021 15:47:28: 0 -2.5484178060579303 7.342306527912266 3.0 5.5044703 6.589464 12.625928
14-02-2021 15:47:28: 0 -2.4745884434223946 7.411585285767354 3.0 3.6380837 3.3157425 11.428995
14-02-2021 15:47:28: 0 -2.4004180232558916 7.411320718741741 3.0 1.4083604 0.15704113 9.882003
14-02-2021 15:47:28: 0 -2.326576339516567 7.3467886500061255 3.0 1.17356 0.93482643 8.949679
14-02-2021 15:47:28: 0 -2.253676393756189 7.224030735160638 3.0 3.3901405 1.2549963 8.347269
14-02-2021 15:47:28: 0 -2.1822679844799193 7.0496037327730745 3.0 5.193894 3.2630637 7.578057
14-02-2021 15:47:28: 0 -2.112833811956267 6.830329842963066 3.0 6.8034654 5.1405153 6.946385
14-02-2021 15:47:28: 0 -2.0457880107522426 6.573063082996328 3.0 7.939232 6.5405445 6.832067
14-02-2021 15:47:28: 0 -1.9814768877844804 6.28448344990006 3.0 8.61327 7.523451 6.632725
14-02-2021 15:47:28: 0 -1.9201815455747315 5.97092667623699 3.0 9.156737 8.345862 6.3979836
14-02-2021 15:47:28: 0 -1.862122012625325 5.638253362379016 3.0 9.475598 8.8763275 6.0562286
14-02-2021 15:47:28: 0 -1.8074624834657564 5.291757680433546 3.0 9.636527 9.337783 5.635679
14-02-2021 15:47:28: 0 -1.7563172838293628 4.936113016327889 3.0 9.575379 9.539287 5.236682
14-02-2021 15:47:28: 0 -1.708757213186808 4.57534998090103 3.0 9.427242 9.606705 4.835743
14-02-2021 15:47:28: 0 -1.6648159685684583 4.212861154664936 3.0 9.213219 9.564123 4.434986
14-02-2021 15:47:28: 0 -1.6244964121330856 3.851426605844952 3.0 9.101642 9.3343525 4.101591
14-02-2021 15:47:28: 0 -1.5877765037521252 3.4932544572138564 3.0 8.89668 9.012047 3.8133068
14-02-2021 15:47:28: 0 -1.5546147743190621 3.140031385138397 3.0 8.548047 8.590576 3.5410287
14-02-2021 15:47:28: 0 -1.5249552627120133 2.792978745204759 3.0 8.096364 8.038124 3.2699652
14-02-2021 15:47:28: 0 -1.4987318780062422 2.452910898712934 3.0 7.581035 7.4124217 3.005112
14-02-2021 15:47:28: 0 -1.4758721784702962 2.1202931680349058 3.0 6.9562917 6.643719 2.7361867
14-02-2021 15:47:28: 0 -1.4563005806713178 1.7952976168911507 3.0 6.2422986 5.7753353 2.4764762
14-02-2021 15:47:28: 0 -1.4399410266913275 1.4778555036098544 3.0 5.2937565 4.662734 2.2359936
14-02-2021 15:47:28: 0 -1.4267191462377653 1.1677057821927876 3.0 4.270977 3.4661117 2.0049257
