Date Time Episode Position Velocity Control Alpha Rho K 
14-02-2021 15:48:22: 0 -3.141592653589793 1.4414209340600799e-16 0.0 4.3238482 11.749731 4.5823283
14-02-2021 15:48:22: 0 -3.141592653589793 2.8599762580237784e-16 3.0 4.3238482 11.749731 4.5823283
14-02-2021 15:48:22: 0 -3.1371895557935607 0.8774094587796002 3.0 4.331692 7.997549 3.707088
14-02-2021 15:48:22: 0 -3.1241252985149526 1.730583669121135 3.0 4.0474443 4.302759 3.0698438
14-02-2021 15:48:22: 0 -3.1026908746782764 2.549879184855761 3.0 4.817173 2.5329576 3.3444474
14-02-2021 15:48:22: 0 -3.073270967983616 3.326222083566162 3.0 6.3356013 1.9114864 3.3811758
14-02-2021 15:48:22: 0 -3.0363376153373522 4.051238373586177 3.0 7.4829593 2.1134892 3.6601632
14-02-2021 15:48:22: 0 -2.992442506182245 4.717396116474399 3.0 8.985452 2.6513035 3.8196614
14-02-2021 15:48:22: 0 -2.942207812889704 5.318156146647675 3.0 10.659593 3.4856162 3.7809708
14-02-2021 15:48:22: 0 -2.886315502544326 5.848123366278386 3.0 12.668797 5.1282845 3.9363225
14-02-2021 15:48:22: 0 -2.825495181520365 6.303186647775648 3.0 14.818755 7.194359 4.041826
14-02-2021 15:48:22: 0 -2.7605106569037945 6.6806331121713916 3.0 16.228605 8.72312 4.1858177
14-02-2021 15:48:22: 0 -2.6921455434531376 6.979222478013104 3.0 16.866152 9.47965 4.301804
14-02-2021 15:48:22: 0 -2.621188378368789 7.19920945474922 3.0 17.246067 10.258735 4.3298717
14-02-2021 15:48:22: 0 -2.5484178060579303 7.342306527912266 3.0 18.270813 13.002419 3.639521
14-02-2021 15:48:22: 0 -2.4745884434223946 7.411585285767354 3.0 18.700527 15.525614 3.0240376
14-02-2021 15:48:22: 0 -2.4004180232558916 7.411320718741741 3.0 18.556406 17.765 2.4747794
14-02-2021 15:48:22: 0 -2.326576339516567 7.3467886500061255 3.0 18.004702 19.443003 1.8799185
14-02-2021 15:48:22: 0 -2.253676393756189 7.224030735160638 3.0 17.265234 20.737024 1.3255544
14-02-2021 15:48:22: 0 -2.1822679844799193 7.0496037327730745 3.0 16.474909 21.807753 0.8329269
14-02-2021 15:48:22: 0 -2.112833811956267 6.830329842963066 3.0 15.83113 22.463308 0.595375
14-02-2021 15:48:22: 0 -2.0457880107522426 6.573063082996328 3.0 15.022539 23.045046 0.3095104
14-02-2021 15:48:22: 0 -1.9814768877844804 6.28448344990006 3.0 14.166985 23.442102 0.033448324
14-02-2021 15:48:22: 0 -1.9201815455747315 5.97092667623699 3.0 13.377149 23.690636 0.20863368
14-02-2021 15:48:22: 0 -1.862122012625325 5.638253362379016 3.0 12.726227 23.816565 0.45872533
14-02-2021 15:48:22: 0 -1.8074624834657564 5.291757680433546 3.0 12.063244 23.868042 0.6652165
14-02-2021 15:48:22: 0 -1.7563172838293628 4.936113016327889 3.0 11.414844 23.858793 0.84548575
14-02-2021 15:48:22: 0 -1.708757213186808 4.57534998090103 3.0 10.743145 23.761778 1.0125707
14-02-2021 15:48:22: 0 -1.6648159685684583 4.212861154664936 3.0 10.139883 23.500488 1.2369983
14-02-2021 15:48:22: 0 -1.6244964121330856 3.851426605844952 3.0 9.581578 23.146196 1.4449579
14-02-2021 15:48:22: 0 -1.5877765037521252 3.4932544572138564 3.0 9.028197 22.665262 1.6469977
14-02-2021 15:48:22: 0 -1.5546147743190621 3.140031385138397 3.0 8.564878 22.226505 1.8218856
14-02-2021 15:48:22: 0 -1.5249552627120133 2.792978745204759 3.0 8.12712 21.805325 1.9451054
14-02-2021 15:48:22: 0 -1.4987318780062422 2.452910898712934 3.0 7.6965165 21.337591 2.031625
14-02-2021 15:48:22: 0 -1.4758721784702962 2.1202931680349058 3.0 7.323916 20.915993 2.0415328
14-02-2021 15:48:22: 0 -1.4563005806713178 1.7952976168911507 3.0 7.0478406 20.539867 2.015928
14-02-2021 15:48:22: 0 -1.4399410266913275 1.4778555036098544 3.0 7.002051 20.16163 2.055749
14-02-2021 15:48:22: 0 -1.4267191462377653 1.1677057821927876 3.0 7.031728 19.880985 2.0691097
14-02-2021 15:48:22: 0 -1.4165639545562811 0.864439432227524 3.0 7.1055346 19.605862 2.0737314
14-02-2021 15:48:22: 0 -1.4094091276683525 0.5675396969848502 3.0 7.214245 19.398775 2.0436888
14-02-2021 15:48:22: 0 -1.405193894561041 0.2764185155209135 3.0 7.3190713 19.239166 1.9720196
14-02-2021 15:48:22: 0 -1.4038635823858154 -0.009550434184804085 3.0 7.4628873 19.143839 1.8682863
14-02-2021 15:48:22: 0 -1.4053698461532296 -0.2910015929288646 3.0 7.6483426 19.12798 1.7297145
14-02-2021 15:48:22: 0 -1.4096706093753149 -0.5685497669280712 3.0 7.8530116 19.16264 1.5467731
14-02-2021 15:48:22: 0 -1.4167297370285699 -0.8427642650256667 3.0 8.082091 19.231508 1.3288466
14-02-2021 15:48:22: 0 -1.426516457421224 -1.114144471507961 3.0 8.357278 19.306608 1.1537454
14-02-2021 15:48:22: 0 -1.4390045453217004 -1.3830964680054618 3.0 8.717069 19.505442 0.9035339
14-02-2021 15:48:22: 0 -1.4541712752748577 -1.649910408451495 3.0 9.295824 20.01274 0.42861354
14-02-2021 15:48:22: 0 -1.4719961516111102 -1.9147384622114465 3.0 9.898597 20.609653 0.11112614
14-02-2021 15:48:22: 0 -1.4924594204442414 -2.1775732717408864 3.0 10.479241 21.390749 0.7378972
14-02-2021 15:48:22: 0 -1.515540369156211 -2.4382270221699667 3.0 11.027557 22.33196 1.3980294
14-02-2021 15:48:22: 0 -1.5412154206760658 -2.6963113902037623 3.0 11.687313 23.413551 2.1116307
14-02-2021 15:48:22: 0 -1.569456033455097 -2.9512188264617634 3.0 12.428679 24.621075 2.8897464
14-02-2021 15:48:22: 0 -1.6002264235689951 -3.20210582436219 3.0 13.171883 25.791693 3.682581
14-02-2021 15:48:22: 0 -1.6334811329268986 -3.4478790321917576 3.0 13.865542 26.997286 4.577986
14-02-2021 15:48:22: 0 -1.6691624771274718 -3.687185261352029 3.0 14.495863 28.170359 5.5856094
14-02-2021 15:48:22: 0 -1.7071979179237644 -3.918406616575657 3.0 15.218251 29.311216 6.7491837
14-02-2021 15:48:22: 0 -1.747497418204496 -4.139662102055791 1.3718765588416133 15.926333 30.43854 8.128741
14-02-2021 15:48:22: 0 -1.7923423334473965 -4.825741150090047 -3.0 16.50816 31.070986 9.615441
14-02-2021 15:48:22: 0 -1.850355514675205 -6.768882482526147 -3.0 16.000498 25.50879 10.513097
14-02-2021 15:48:22: 0 -1.9275432020926484 -8.658856808787032 -3.0 13.587568 13.726366 9.477088
14-02-2021 15:48:22: 0 -2.0233131851220723 -10.482839237162885 -3.0 11.037038 5.3258033 7.7886796
14-02-2021 15:48:22: 0 -2.136922774261558 -12.223504007902829 -3.0 6.9237084 1.5084641 5.2197523
14-02-2021 15:48:22: 0 -2.2674331231688054 -13.858994194956963 -3.0 2.3389285 5.5083265 2.8570762
14-02-2021 15:48:22: 0 -2.4136666348009737 -15.363595537090228 -3.0 2.824981 7.0238757 0.5105591
14-02-2021 15:48:22: 0 -2.5741751919107365 -16.709241438752173 -1.507179257059443 5.297662 7.7065144 0.6290573
14-02-2021 15:48:22: 0 -2.7450364688314854 -17.43117385154992 -3.0 6.4693 8.211369 0.21249966
14-02-2021 15:48:22: 0 -2.9243217260721464 -18.38955278606213 3.0 7.7657857 8.308754 0.09080072
14-02-2021 15:48:22: 0 -3.103267379190614 -17.367226109962264 3.0 8.578145 8.046989 0.77339023
14-02-2021 15:48:22: 0 3.012144373971335 -16.157586456207692 -3.0 8.605502 7.407424 1.1418728
14-02-2021 15:48:22: 0 2.848523326087056 -16.53399862782369 -3.0 8.884022 7.1813745 1.1750625
14-02-2021 15:48:22: 0 2.682104014136039 -16.71878071836597 -3.0 9.190807 6.9164257 1.0452942
14-02-2021 15:48:22: 0 2.514744129897215 -16.724864999972755 -3.0 9.413749 6.7884617 0.88930553
14-02-2021 15:48:22: 0 2.348137387492966 -16.57192660531134 -3.0 9.49561 6.6775446 0.71242374
14-02-2021 15:48:22: 0 2.18375272762432 -16.284966757846323 -3.0 9.441076 6.5255566 0.5611204
14-02-2021 15:48:22: 0 2.0227899300562076 -15.892495917311551 -3.0 9.281411 6.3879514 0.41927475
14-02-2021 15:48:22: 0 1.8661541596590432 -15.424612914749728 -3.0 9.027168 6.3005037 0.28660154
14-02-2021 15:48:22: 0 1.7144490974496822 -14.911247962838285 -3.0 8.684758 6.2671223 0.20327704
14-02-2021 15:48:22: 0 1.5679859948353085 -14.380758405409587 1.1061417375263858 8.470423 6.1845713 0.07683639
14-02-2021 15:48:22: 0 1.4328376412883141 -12.655412771119453 1.9756316622995302 8.334088 5.708824 0.17843156
14-02-2021 15:48:22: 0 1.315997091956942 -10.722377244372348 -3.0 8.374166 5.7642713 0.56040174
14-02-2021 15:48:22: 0 1.21087079353123 -10.310272335338961 -3.0 7.974326 5.419736 0.4985659
14-02-2021 15:48:22: 0 1.1096275834503437 -9.947328081551145 -0.6232518891948233 7.4479513 4.8051014 0.37171763
14-02-2021 15:48:22: 0 1.0152250405658414 -8.944943387263741 0.9119247475425265 6.9379997 4.045319 0.23613404
14-02-2021 15:48:22: 0 0.9327477097095871 -7.563376757690115 1.4405647876777161 6.6455445 3.587254 0.10050446
14-02-2021 15:48:22: 0 0.8644853081743289 -6.101409953384762 0.6138711155630239 6.931334 3.9277432 0.12697867
14-02-2021 15:48:22: 0 0.8092718714810703 -4.951656628713214 -2.8943375364245663 7.296555 4.3891025 0.210587
14-02-2021 15:48:22: 0 0.7600998446855982 -4.889792778912802 -3.0 7.131822 4.068111 0.12393278
14-02-2021 15:48:22: 0 0.7111783095317796 -4.9016533618023725 -1.293827298736078 6.9251947 3.7749062 0.04678668
14-02-2021 15:48:22: 0 0.6644301920636231 -4.456298854275376 -0.7520882741764171 6.8625 3.8469462 0.044254005
14-02-2021 15:48:22: 0 0.6226876906298946 -3.9002859249248543 -1.5441669359215546 6.8709903 4.0449533 0.11949106
14-02-2021 15:48:22: 0 0.5851061737749199 -3.6228729291966495 -1.96072034476632 6.79717 4.0412064 0.11806663
14-02-2021 15:48:22: 0 0.5494845630533396 -3.5076956075666286 -1.3169956988002145 6.6714516 3.9567225 0.08598283
14-02-2021 15:48:22: 0 0.5157753031079446 -3.2406095951800094 -1.0609663513689025 6.5013638 3.972197 0.07392538
14-02-2021 15:48:22: 0 0.4849240978941234 -2.935795622018896 -1.065232947102954 6.390047 4.043167 0.08184536
14-02-2021 15:48:22: 0 0.45693507941859357 -2.667653930128451 -1.2168735174241478 6.358477 4.142536 0.10637814
14-02-2021 15:48:22: 0 0.431239913658791 -2.4764760026263675 -1.338357202079272 6.2969227 4.1795373 0.12649533
14-02-2021 15:48:22: 0 0.4071285173390047 -2.3504931836891148 -1.1749983467260163 6.2255077 4.165391 0.13724442
14-02-2021 15:48:22: 0 0.38437889146968107 -2.2039724733573074 -1.080424731011363 6.119035 4.1193748 0.15023486
14-02-2021 15:48:22: 0 0.3631001998628429 -2.056076408092584 -0.9854812610652672 5.9800677 4.012176 0.17951663
14-02-2021 15:48:22: 0 0.3433137214196975 -1.9052914301296875 -0.9305458903783492 5.90531 3.9129384 0.21857129
14-02-2021 15:48:22: 0 0.32499676516148224 -1.7619029022218462 -0.9955942874793704 5.848648 3.8202226 0.25104034
14-02-2021 15:48:22: 0 0.30790689245434066 -1.6595552892414795 -0.9527879578736697 5.7752624 3.6950507 0.27657425
14-02-2021 15:48:22: 0 0.29180111992038427 -1.564893512424366 -0.8753175372166415 5.694268 3.5736182 0.3032133
14-02-2021 15:48:22: 0 0.276659112521231 -1.4666432471532538 -0.8317339848224377 5.613056 3.457006 0.33088672
14-02-2021 15:48:22: 0 0.2624717728845334 -1.3737756899420686 -0.7973820115288395 5.518436 3.327716 0.3598442
14-02-2021 15:48:22: 0 0.24917712845585527 -1.2879247707132153 -0.7527084513548724 5.422443 3.2070029 0.38773087
14-02-2021 15:48:22: 0 0.23672544082250013 -1.205023060387602 -0.7187999682742408 5.3333426 3.1080816 0.41330856
14-02-2021 15:48:22: 0 0.22507616776597716 -1.127280640249872 -0.6927971951132693 5.247652 3.0157523 0.43768084
14-02-2021 15:48:22: 0 0.21417082386783415 -1.0560820493651057 -0.6664179248746752 5.2080836 3.0073898 0.4181937
14-02-2021 15:48:23: 0 0.2039490478569035 -0.9904249409804463 -0.629626362043694 5.1680403 2.9982913 0.39966697
14-02-2021 15:48:23: 0 0.19437488690130955 -0.9264331503509823 -0.6039685225713386 5.1295667 2.9898944 0.38214898
14-02-2021 15:48:23: 0 0.18541905279326887 -0.866631749035136 -0.5831922291323326 5.0862584 2.9792519 0.36475784
14-02-2021 15:48:23: 0 0.17703620835419764 -0.8117136114949749 -0.5597608662206127 5.0437036 2.9682856 0.34814507
14-02-2021 15:48:23: 0 0.16918497020446566 -0.7602002614431833 -0.5402663507996381 5.004416 2.9599278 0.333306
14-02-2021 15:48:23: 0 0.16182873341586967 -0.7126083544857276 -0.5244654292960701 4.96699 2.9527848 0.31995314
14-02-2021 15:48:23: 0 0.15492591651707066 -0.6694177090349145 -0.5087662553345724 4.929925 2.9576106 0.3119651
14-02-2021 15:48:23: 0 0.14843522025073996 -0.6300947929721344 -0.49626444382408386 4.903723 2.9903524 0.31202203
14-02-2021 15:48:23: 0 0.14231586492277426 -0.5950666361319056 -0.4920360866342368 4.880593 3.0213964 0.31189948
14-02-2021 15:48:23: 0 0.13651513108830526 -0.5662924750586505 -0.47770988470451986 4.861451 3.050235 0.31091666
14-02-2021 15:48:23: 0 0.13098753937423124 -0.5403779594977935 -0.4611826475541915 4.839379 3.0779312 0.3109156
14-02-2021 15:48:23: 0 0.12570947595669724 -0.5163336782042768 -0.44297708306393335 4.8163934 3.1068962 0.31106114
14-02-2021 15:48:23: 0 0.12066625892314109 -0.49336042700057814 -0.42560048028540254 4.7943044 3.1344893 0.3112194
14-02-2021 15:48:23: 0 0.11584738078409451 -0.4714196981028203 -0.40935687947108124 4.7730875 3.1607769 0.31138632
